63;389;524
129;469;429
188;193;578
247;36;712
320;-1794;2123
385;-373;1009
445;246;587
506;468;480
580;441;429
640;455;297
706;409;278
766;720;214
825;862;233
884;895;222
944;733;239
1004;333;418
1067;-60;594
1128;-97;604
1202;29;554
1261;-403;643
1322;-3021;1670
1386;-3920;1670
1445;-6330;2391
1506;-4007;1598
1567;-9107;3598
1629;-2887;1467
1690;-8186;3751
1750;-3733;2068
1827;-1710;1034
1888;-953;574
1948;-1184;490
2010;-2496;756
2073;-3700;1078
2133;-5217;1419
2195;-1299;694
2256;-370;532
2315;198;439
2379;-14;513
2475;-272;557
2537;-1800;1051
2598;-6124;1944
2693;-26614;7391
2752;-8310;2294
2811;-9632;2841
2871;-7337;1983
2931;-97619;24057
2992;12841;-2997
3055;-59313;14834
3133;-8788;2426
3193;-146;377
3274;419;309
3334;707;308
3397;582;376
3457;394;574
3518;380;629
3580;373;578
3640;597;512
3703;667;531
3801;617;660
3861;175;937
3921;689;490
3980;875;364
4044;1104;253
4106;1163;233
4166;1200;227
4227;1189;239
4290;1012;282
4355;895;302
4926;639;400
