Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
sequence-A-converted;;1;;1;1;1;1;1;;507;0.82;531.71;331.34;531.71;336.65;0.41;0.59;0.48;0.52;;85
sequence-A-converted_corrected;;1;;1;1;1;1;1;;507;0.81;518.00;351.54;518.92;352.42;0.44;0.56;0.55;0.45;;85
