32;862;340
82;835;337
116;817;335
150;804;333
184;805;334
218;814;334
251;819;335
286;811;334
320;809;334
356;800;333
392;800;333
435;798;333
469;808;334
504;822;336
538;839;339
572;839;339
606;825;336
640;818;335
678;814;335
717;822;335
761;826;336
808;834;337
858;836;337
895;826;336
939;804;333
978;791;330
1015;774;328
1051;784;329
1086;789;330
1120;804;333
1156;811;334
1198;822;335
1232;816;334
1267;810;333
1302;792;331
1338;801;331
1376;757;326
1410;729;321
1445;717;320
1486;744;323
1521;757;324
1563;743;321
1596;733;319
1631;731;317
1665;763;324
1698;807;333
1732;750;324
1767;726;321
1825;722;320
1860;832;336
1894;893;346
1937;879;344
1971;865;342
2005;857;342
2044;858;342
2077;872;343
2111;885;346
2146;896;347
2180;880;344
2215;869;343
2249;855;341
2291;845;340
2330;842;339
2364;842;339
2398;851;340
2432;842;339
2467;834;337
2501;825;336
2536;818;335
2571;808;334
2606;804;333
2650;796;331
2684;800;331
2719;789;330
2754;814;333
2789;849;334
2825;25;286
2862;667;324
2897;689;327
2931;709;329
2970;742;334
3012;767;339
3046;791;342
3089;782;341
3124;769;340
3158;710;360
3192;767;315
3227;765;323
3274;777;324
3309;796;327
3344;792;326
3386;769;317
3421;751;300
