Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
sequence-A-converted;;1;;1;1;1;1;1;;538;0.96;330.19;203.90;330.59;203.92;0.17;0.83;0.27;0.73;;85
sequence-A-converted_corrected;;0;;1;1;1;1;0;;538;0.86;4912.39;1233.07;4915.35;1234.39;0.25;0.75;0.96;0.04;;85
