Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
sequence-A-converted;;0;;1;1;1;1;0;;681;0.88;398.22;138.32;407.45;138.37;0.21;0.79;0.00;1.00;;85
sequence-A-converted_corrected;;0;;1;0;1;1;0;;681;0.31;649.43;399.90;649.66;402.00;0.24;0.76;0.01;0.99;;85
