33;0.080;0.022;0.003;0.024;0.865;0.001;0.004;
79;0.055;0.013;0.003;0.005;0.920;0.001;0.003;
172;0.010;0.002;0.000;0.002;0.985;0.000;0.000;
219;0.044;0.009;0.002;0.006;0.934;0.001;0.003;
305;0.075;0.019;0.005;0.007;0.888;0.001;0.004;
351;0.045;0.011;0.003;0.007;0.932;0.001;0.001;
438;0.054;0.013;0.003;0.007;0.920;0.001;0.001;
499;0.056;0.014;0.003;0.006;0.919;0.001;0.002;
585;0.075;0.014;0.003;0.009;0.897;0.000;0.002;
636;0.129;0.035;0.007;0.010;0.810;0.002;0.008;
722;0.047;0.011;0.002;0.006;0.933;0.001;0.001;
777;0.034;0.008;0.002;0.005;0.949;0.000;0.001;
864;0.074;0.019;0.004;0.012;0.885;0.001;0.004;
916;0.057;0.015;0.003;0.011;0.911;0.001;0.003;
1026;0.044;0.010;0.002;0.004;0.937;0.001;0.002;
1077;0.074;0.019;0.003;0.009;0.891;0.002;0.003;
1170;0.093;0.025;0.005;0.008;0.860;0.002;0.006;
1230;0.032;0.007;0.002;0.004;0.955;0.000;0.001;
1316;0.017;0.004;0.001;0.003;0.974;0.000;0.000;
1390;0.035;0.008;0.002;0.005;0.949;0.001;0.001;
1486;0.031;0.007;0.002;0.006;0.952;0.000;0.001;
1542;0.028;0.007;0.001;0.005;0.957;0.001;0.001;
1685;0.019;0.005;0.001;0.005;0.970;0.000;0.001;
1734;0.023;0.006;0.002;0.004;0.964;0.000;0.001;
1817;0.032;0.008;0.002;0.007;0.948;0.001;0.001;
1862;0.021;0.005;0.002;0.003;0.969;0.001;0.001;
1950;0.011;0.003;0.001;0.002;0.982;0.000;0.000;
2008;0.008;0.002;0.000;0.001;0.988;0.000;0.000;
2096;0.021;0.005;0.002;0.004;0.968;0.000;0.001;
2144;0.015;0.003;0.001;0.003;0.978;0.000;0.001;
2232;0.024;0.006;0.001;0.006;0.962;0.000;0.001;
2284;0.020;0.005;0.001;0.005;0.968;0.000;0.001;
2372;0.032;0.008;0.002;0.006;0.951;0.001;0.002;
