324;-273;1903
378;-209;1447
454;-77;1288
528;-50;1078
603;-43;1061
657;-192;1007
742;-267;984
805;-206;916
860;-145;1629
933;-27;2465
998;-415;2505
1058;-601;1599
1131;-882;622
1194;-814;645
1264;-760;831
1365;-679;835
1434;-497;689
1490;-409;713
1564;-311;791
1626;-260;902
1680;-226;676
1857;-331;588
1926;-317;578
1990;-277;578
2075;-77;568
2139;-64;598
2223;-77;639
2316;-145;632
2379;-175;513
2573;-216;781
2656;-290;841
2720;-399;1027
2803;-324;899
2876;-263;973
2956;-233;997
3012;-253;1173
3088;-216;1197
3151;-138;1217
3206;-60;1136
3282;-84;1284
3346;-196;1369
3402;-263;1437
3474;-419;1254
3537;-368;1051
3605;-456;1044
3681;-426;1071
3751;-541;1166
3808;-554;1186
3887;-554;1355
3951;-395;1352
4005;-189;1244
4080;-10;1122
4146;-101;1129
4203;-206;1342
4289;-229;1501
4355;-57;1521
4435;-64;1315
4511;-158;1203
4576;-378;1186
4634;-436;1234
4709;-415;1190
4772;-223;1105
4828;-114;1078
4903;-40;1362
4980;-104;1721
5055;-121;1815
5130;-243;1677
5207;-267;1220
5269;-331;906
5345;-131;449
5408;-81;480
5465;-60;426
5541;-216;585
5608;-172;743
5680;-145;906
5759;67;838
5823;67;777
5878;64;750
5956;-162;923
6022;-334;973
6079;-355;1156
6154;-378;1274
6221;-300;1278
6278;-314;1129
6364;-307;1007
6429;-189;946
6489;-74;869
6609;91;940
6679;16;1085
6742;-54;1284
6836;-253;1308
6899;-341;1345
6954;-486;1399
