290;0,809;0,010;0,090;0,004;0,001;0,010;0,075;
360;0,641;0,011;0,120;0,002;0,001;0,006;0,218;
426;0,600;0,008;0,129;0,002;0,001;0,009;0,251;
509;0,738;0,018;0,100;0,004;0,001;0,008;0,131;
593;0,814;0,024;0,076;0,005;0,001;0,007;0,072;
677;0,783;0,014;0,093;0,005;0,004;0,009;0,092;
766;0,818;0,021;0,073;0,004;0,004;0,009;0,072;
843;0,774;0,014;0,098;0,003;0,001;0,006;0,104;
913;0,813;0,017;0,086;0,003;0,002;0,010;0,068;
1032;0,820;0,020;0,092;0,006;0,002;0,008;0,051;
1181;0,752;0,020;0,111;0,006;0,001;0,006;0,103;
1243;0,816;0,018;0,094;0,007;0,001;0,008;0,056;
1334;0,876;0,027;0,049;0,007;0,002;0,008;0,031;
1406;0,835;0,061;0,050;0,029;0,002;0,006;0,018;
1479;0,726;0,157;0,021;0,067;0,006;0,011;0,011;
1574;0,717;0,191;0,021;0,038;0,009;0,014;0,012;
1639;0,821;0,060;0,026;0,079;0,003;0,005;0,006;
1701;0,784;0,117;0,029;0,040;0,003;0,014;0,012;
1790;0,847;0,067;0,028;0,028;0,007;0,012;0,011;
1859;0,831;0,084;0,029;0,020;0,003;0,018;0,016;
1918;0,862;0,047;0,035;0,004;0,002;0,025;0,025;
1994;0,879;0,046;0,021;0,018;0,006;0,019;0,011;
2061;0,873;0,039;0,040;0,021;0,002;0,010;0,015;
2118;0,843;0,063;0,035;0,011;0,002;0,022;0,023;
2337;0,855;0,054;0,043;0,016;0,002;0,010;0,022;
2446;0,888;0,023;0,040;0,028;0,003;0,005;0,013;
2510;0,891;0,026;0,038;0,023;0,003;0,007;0,013;
2599;0,867;0,042;0,036;0,034;0,002;0,005;0,014;
2694;0,889;0,026;0,036;0,030;0,002;0,005;0,011;
2750;0,866;0,047;0,041;0,014;0,002;0,010;0,020;
2827;0,896;0,017;0,049;0,012;0,002;0,006;0,018;
2891;0,887;0,035;0,037;0,012;0,003;0,009;0,019;
2949;0,854;0,060;0,040;0,016;0,002;0,006;0,022;
3028;0,899;0,018;0,039;0,017;0,002;0,005;0,020;
3094;0,892;0,033;0,035;0,010;0,003;0,006;0,022;
3160;0,861;0,051;0,040;0,008;0,002;0,009;0,029;
3287;0,872;0,036;0,046;0,005;0,001;0,015;0,025;
3407;0,874;0,024;0,064;0,008;0,001;0,006;0,022;
3488;0,859;0,017;0,080;0,006;0,001;0,006;0,032;
3565;0,894;0,023;0,049;0,005;0,001;0,009;0,020;
3709;0,856;0,013;0,080;0,006;0,001;0,007;0,038;
3794;0,896;0,017;0,045;0,010;0,003;0,006;0,023;
3871;0,871;0,018;0,060;0,007;0,001;0,008;0,035;
3940;0,890;0,009;0,062;0,006;0,001;0,006;0,026;
3998;0,900;0,013;0,051;0,005;0,001;0,009;0,021;
4135;0,892;0,026;0,040;0,008;0,001;0,010;0,022;
4198;0,907;0,021;0,032;0,018;0,004;0,006;0,013;
4254;0,896;0,018;0,043;0,013;0,002;0,006;0,022;
4356;0,874;0,017;0,064;0,007;0,001;0,007;0,030;
4420;0,880;0,029;0,054;0,009;0,001;0,006;0,020;
4483;0,882;0,023;0,046;0,003;0,001;0,017;0,029;
4559;0,853;0,022;0,059;0,007;0,001;0,009;0,048;
4623;0,874;0,013;0,066;0,005;0,001;0,004;0,037;
4678;0,882;0,022;0,047;0,004;0,001;0,016;0,028;
4757;0,891;0,014;0,055;0,006;0,002;0,008;0,024;
4832;0,892;0,018;0,048;0,007;0,002;0,010;0,023;
4888;0,900;0,017;0,046;0,010;0,002;0,008;0,017;
4963;0,908;0,014;0,038;0,014;0,002;0,009;0,015;
5029;0,866;0,014;0,073;0,015;0,001;0,005;0,027;
5086;0,848;0,014;0,072;0,005;0,001;0,015;0,044;
5197;0,879;0,016;0,061;0,007;0,001;0,014;0,023;
5262;0,882;0,025;0,049;0,006;0,002;0,009;0,026;
5318;0,872;0,019;0,062;0,006;0,001;0,006;0,033;
5393;0,869;0,021;0,051;0,008;0,001;0,010;0,039;
5460;0,870;0,019;0,071;0,009;0,001;0,010;0,020;
5550;0,863;0,039;0,038;0,028;0,011;0,008;0,013;
5625;0,875;0,020;0,053;0,004;0,001;0,015;0,033;
5690;0,855;0,034;0,063;0,009;0,001;0,014;0,024;
5748;0,837;0,026;0,077;0,007;0,001;0,009;0,042;
5823;0,860;0,017;0,057;0,004;0,004;0,019;0,039;
5891;0,869;0,037;0,044;0,004;0,003;0,020;0,022;
5956;0,888;0,022;0,054;0,005;0,002;0,008;0,021;
6033;0,899;0,018;0,042;0,006;0,003;0,009;0,022;
6096;0,876;0,026;0,049;0,015;0,002;0,011;0,022;
6154;0,860;0,032;0,059;0,004;0,001;0,009;0,035;
6245;0,872;0,038;0,043;0,006;0,002;0,015;0,024;
6310;0,865;0,025;0,060;0,003;0,001;0,014;0,032;
6365;0,873;0,026;0,052;0,005;0,004;0,019;0,021;
6471;0,842;0,060;0,041;0,007;0,007;0,017;0,026;
6536;0,802;0,093;0,049;0,004;0,001;0,016;0,034;
6591;0,859;0,047;0,042;0,003;0,003;0,018;0,029;
6665;0,844;0,056;0,047;0,002;0,002;0,023;0,025;
6729;0,868;0,033;0,044;0,002;0,003;0,021;0,029;
6784;0,815;0,051;0,051;0,002;0,002;0,035;0,043;
6860;0,830;0,081;0,029;0,005;0,009;0,022;0,024;
6958;0,851;0,045;0,038;0,002;0,003;0,036;0,026;
