Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
sequence-A-converted;;1;;1;1;1;1;1;;670;0.93;401.43;350.29;402.81;353.98;0.61;0.39;0.68;0.32;;85
sequence-A-converted_corrected;;1;;1;1;1;1;1;;670;0.82;5775.75;1793.40;5775.94;1794.06;0.85;0.15;0.15;0.85;;85
