Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
sequence-A-converted;;1;;1;1;1;1;1;;858;0.97;541.26;143.93;565.13;144.30;0.53;0.47;0.73;0.27;;85
sequence-A-converted_corrected;;1;;1;1;1;1;1;;858;0.99;508.46;169.71;533.99;170.26;0.58;0.42;0.65;0.35;;85
