236;0.052;0.027;0.020;0.774;0.105;0.012;0.011;
421;0.039;0.026;0.024;0.798;0.079;0.026;0.008;
451;0.053;0.040;0.074;0.643;0.115;0.060;0.015;
482;0.057;0.053;0.111;0.533;0.138;0.092;0.016;
624;0.049;0.049;0.064;0.631;0.133;0.063;0.011;
751;0.040;0.057;0.092;0.571;0.124;0.102;0.014;
880;0.022;0.039;0.043;0.758;0.090;0.041;0.008;
1013;0.014;0.036;0.046;0.800;0.044;0.054;0.005;
1151;0.027;0.046;0.070;0.703;0.076;0.069;0.009;
1279;0.017;0.035;0.057;0.767;0.055;0.063;0.006;
1407;0.011;0.029;0.032;0.849;0.036;0.038;0.004;
1551;0.024;0.043;0.087;0.674;0.076;0.087;0.009;
1679;0.029;0.033;0.044;0.753;0.078;0.055;0.009;
1807;0.054;0.052;0.081;0.598;0.096;0.105;0.015;
1937;0.031;0.048;0.085;0.580;0.054;0.191;0.012;
2079;0.041;0.054;0.139;0.439;0.067;0.245;0.015;
2207;0.064;0.057;0.065;0.565;0.087;0.142;0.019;
2341;0.065;0.060;0.060;0.630;0.084;0.087;0.015;
2464;0.025;0.038;0.041;0.772;0.044;0.071;0.009;
2607;0.030;0.045;0.036;0.765;0.037;0.078;0.009;
2735;0.018;0.039;0.032;0.797;0.024;0.084;0.006;
2865;0.021;0.039;0.027;0.787;0.026;0.091;0.009;
2991;0.031;0.045;0.040;0.729;0.045;0.101;0.010;
3135;0.029;0.044;0.032;0.800;0.039;0.050;0.007;
3263;0.033;0.050;0.036;0.770;0.040;0.061;0.009;
3391;0.016;0.028;0.027;0.854;0.028;0.041;0.005;
3536;0.019;0.045;0.022;0.834;0.022;0.052;0.005;
3669;0.027;0.041;0.018;0.825;0.030;0.050;0.010;
3792;0.039;0.046;0.041;0.661;0.070;0.129;0.013;
3919;0.027;0.035;0.029;0.763;0.053;0.083;0.009;
4063;0.038;0.050;0.069;0.522;0.067;0.242;0.012;
4192;0.033;0.053;0.203;0.320;0.049;0.326;0.016;
4319;0.019;0.034;0.140;0.590;0.034;0.173;0.010;
4447;0.031;0.056;0.175;0.462;0.043;0.218;0.015;
4582;0.039;0.050;0.038;0.668;0.081;0.111;0.013;
4612;0.032;0.041;0.049;0.688;0.080;0.101;0.010;
4739;0.030;0.037;0.065;0.685;0.084;0.090;0.011;
4861;0.071;0.051;0.050;0.407;0.281;0.124;0.015;
4989;0.048;0.065;0.099;0.463;0.137;0.172;0.015;
5134;0.039;0.062;0.091;0.408;0.058;0.330;0.012;
5261;0.026;0.054;0.166;0.306;0.036;0.399;0.012;
5389;0.026;0.048;0.185;0.251;0.046;0.432;0.012;
5517;0.022;0.044;0.112;0.338;0.039;0.434;0.011;
5662;0.023;0.050;0.182;0.182;0.033;0.518;0.012;
5917;0.022;0.032;0.089;0.488;0.050;0.305;0.015;
6045;0.013;0.025;0.049;0.687;0.030;0.186;0.009;
6194;0.016;0.036;0.102;0.512;0.073;0.254;0.006;
6317;0.020;0.039;0.118;0.420;0.063;0.331;0.008;
6445;0.036;0.063;0.117;0.358;0.055;0.358;0.013;
6573;0.016;0.039;0.061;0.426;0.026;0.421;0.012;
6717;0.017;0.034;0.106;0.303;0.026;0.499;0.015;
6845;0.019;0.030;0.173;0.093;0.035;0.636;0.014;
6973;0.024;0.048;0.246;0.159;0.060;0.450;0.013;
7117;0.015;0.076;0.049;0.217;0.076;0.562;0.005;
7245;0.013;0.089;0.024;0.316;0.350;0.203;0.005;
7374;0.010;0.081;0.017;0.503;0.205;0.180;0.004;
7514;0.006;0.072;0.006;0.600;0.170;0.142;0.003;
7645;0.006;0.058;0.003;0.458;0.323;0.150;0.002;
7773;0.011;0.070;0.008;0.447;0.275;0.186;0.004;
7901;0.006;0.031;0.007;0.577;0.293;0.084;0.002;
8029;0.004;0.023;0.006;0.811;0.084;0.070;0.001;
8176;0.008;0.032;0.014;0.855;0.053;0.037;0.002;
8301;0.028;0.106;0.041;0.581;0.058;0.173;0.012;
8430;0.037;0.152;0.030;0.394;0.122;0.245;0.020;
8557;0.039;0.133;0.038;0.438;0.120;0.214;0.018;
8701;0.027;0.132;0.050;0.427;0.060;0.288;0.016;
8835;0.031;0.105;0.039;0.529;0.112;0.172;0.012;
8958;0.037;0.127;0.043;0.406;0.117;0.253;0.018;
9101;0.033;0.126;0.030;0.412;0.166;0.220;0.014;
9229;0.037;0.127;0.035;0.303;0.217;0.267;0.014;
9356;0.039;0.155;0.037;0.306;0.114;0.330;0.019;
9485;0.020;0.149;0.021;0.417;0.125;0.255;0.013;
9629;0.014;0.110;0.011;0.454;0.111;0.293;0.007;
9757;0.017;0.032;0.010;0.339;0.523;0.076;0.003;
9885;0.029;0.044;0.057;0.389;0.339;0.135;0.007;
10013;0.064;0.044;0.046;0.221;0.478;0.138;0.009;
10162;0.058;0.053;0.044;0.389;0.287;0.158;0.011;
10285;0.039;0.088;0.030;0.561;0.122;0.149;0.011;
10413;0.053;0.069;0.026;0.344;0.346;0.152;0.010;
10541;0.065;0.079;0.035;0.309;0.260;0.238;0.013;
10685;0.042;0.066;0.035;0.418;0.170;0.256;0.013;
10813;0.062;0.077;0.020;0.411;0.265;0.146;0.019;
10941;0.040;0.063;0.043;0.377;0.267;0.199;0.012;
11085;0.050;0.075;0.051;0.356;0.219;0.233;0.016;
11212;0.050;0.069;0.019;0.344;0.296;0.202;0.019;
11340;0.039;0.062;0.026;0.266;0.271;0.323;0.012;
11475;0.039;0.072;0.028;0.206;0.191;0.449;0.015;
11612;0.027;0.062;0.021;0.226;0.151;0.501;0.012;
11740;0.043;0.081;0.008;0.359;0.180;0.296;0.034;
11869;0.035;0.084;0.008;0.556;0.045;0.217;0.055;
11996;0.024;0.050;0.018;0.504;0.069;0.311;0.024;
12140;0.030;0.055;0.025;0.457;0.082;0.335;0.016;
12268;0.020;0.046;0.016;0.494;0.052;0.348;0.025;
12396;0.049;0.058;0.047;0.327;0.098;0.403;0.018;
12525;0.058;0.080;0.038;0.373;0.141;0.296;0.015;
12669;0.061;0.061;0.031;0.479;0.197;0.155;0.018;
12802;0.040;0.066;0.042;0.580;0.143;0.119;0.010;
12925;0.068;0.071;0.070;0.358;0.230;0.186;0.016;
13069;0.061;0.078;0.080;0.436;0.164;0.165;0.016;
13196;0.058;0.077;0.095;0.383;0.201;0.169;0.017;
13326;0.031;0.056;0.097;0.530;0.123;0.150;0.012;
13453;0.022;0.041;0.079;0.595;0.096;0.158;0.009;
13598;0.061;0.059;0.069;0.435;0.183;0.178;0.015;
13725;0.035;0.043;0.009;0.815;0.058;0.034;0.007;
13852;0.103;0.059;0.009;0.685;0.111;0.025;0.008;
13980;0.181;0.085;0.014;0.497;0.174;0.036;0.013;
14131;0.280;0.073;0.013;0.526;0.073;0.024;0.011;
14252;0.309;0.104;0.012;0.495;0.042;0.030;0.008;
14380;0.180;0.113;0.017;0.518;0.101;0.055;0.016;
14508;0.209;0.073;0.008;0.494;0.188;0.019;0.010;
14652;0.185;0.095;0.011;0.428;0.221;0.043;0.017;
14780;0.159;0.136;0.022;0.392;0.198;0.070;0.023;
14908;0.146;0.092;0.025;0.312;0.299;0.101;0.025;
15052;0.043;0.299;0.006;0.083;0.377;0.184;0.008;
15181;0.013;0.353;0.004;0.044;0.461;0.121;0.004;
15308;0.010;0.534;0.002;0.042;0.192;0.219;0.002;
15442;0.007;0.588;0.001;0.034;0.116;0.252;0.001;
15580;0.004;0.748;0.000;0.023;0.038;0.186;0.000;
15708;0.006;0.695;0.001;0.035;0.112;0.150;0.001;
15837;0.007;0.588;0.002;0.053;0.100;0.248;0.002;
15964;0.007;0.650;0.002;0.057;0.042;0.241;0.002;
16108;0.004;0.666;0.001;0.024;0.019;0.285;0.001;
16236;0.031;0.171;0.039;0.322;0.191;0.232;0.015;
16364;0.030;0.167;0.028;0.342;0.159;0.259;0.015;
16492;0.020;0.143;0.028;0.400;0.140;0.259;0.010;
16636;0.020;0.120;0.047;0.448;0.103;0.253;0.009;
16770;0.017;0.082;0.046;0.569;0.094;0.185;0.007;
16892;0.016;0.067;0.041;0.618;0.095;0.158;0.006;
17037;0.013;0.060;0.048;0.687;0.042;0.143;0.006;
17164;0.010;0.047;0.032;0.773;0.049;0.085;0.004;
