Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
new_front;;0;;1;0;1;1;1;;87;0,09;1931,78;339,87;2026,90;340,21;0,82;0,18;0,49;0,51;;7
new_front_corrected;;0;;1;0;1;1;1;;87;0,49;30012,35;16527,92;30173,70;16657,13;0,74;0,26;0,28;0,72;;7
New_Back_3;;0;;1;0;1;1;1;;92;0,37;942,49;407,82;947,84;415,78;0,62;0,38;0,21;0,79;;7
New_Back_3_corrected;;0;;1;0;1;1;0;;92;0,51;1423,30;647,29;1443,98;653,85;0,35;0,65;0,09;0,91;;7
New_Back_1;;0;;1;0;1;1;1;;95;0,19;2649,55;676,43;2822,95;677,47;0,48;0,52;0,17;0,83;;7
New_Back_1_corrected;;0;;1;0;1;1;1;;95;0,59;1946,57;437,08;2005,38;448,52;0,43;0,57;0,22;0,78;;7
current_front;;0;;1;0;1;1;1;;95;0,39;821,41;390,85;821,95;392,37;0,36;0,64;0,56;0,44;;7
current_front_corrected;;0;;1;0;1;1;1;;95;0,24;4410,34;2032,01;4481,84;2046,86;0,46;0,54;0,43;0,57;;7
