866;0.896;0.018;0.034;0.018;0.015;0.004;0.013;
1399;0.019;0.961;0.004;0.000;0.007;0.009;0.000;
1625;0.130;0.714;0.014;0.003;0.116;0.022;0.002;
2018;0.536;0.212;0.090;0.017;0.097;0.041;0.007;
2245;0.162;0.037;0.623;0.014;0.079;0.077;0.008;
2466;0.580;0.033;0.041;0.313;0.009;0.014;0.010;
2700;0.153;0.101;0.008;0.726;0.007;0.001;0.003;
2894;0.259;0.109;0.012;0.606;0.007;0.002;0.005;
3177;0.532;0.048;0.016;0.384;0.012;0.003;0.005;
3478;0.842;0.011;0.074;0.042;0.007;0.005;0.019;
3678;0.837;0.047;0.040;0.013;0.022;0.012;0.029;
3839;0.877;0.032;0.029;0.023;0.014;0.006;0.020;
4099;0.870;0.022;0.049;0.022;0.009;0.006;0.023;
4312;0.868;0.027;0.046;0.017;0.010;0.008;0.024;
4490;0.862;0.015;0.055;0.021;0.013;0.007;0.027;
4749;0.868;0.027;0.035;0.027;0.016;0.007;0.020;
5043;0.877;0.014;0.046;0.027;0.006;0.006;0.024;
5298;0.802;0.057;0.051;0.005;0.022;0.027;0.037;
5597;0.866;0.014;0.049;0.031;0.010;0.007;0.023;
5815;0.848;0.013;0.049;0.065;0.006;0.004;0.015;
6096;0.819;0.010;0.061;0.082;0.007;0.004;0.016;
6324;0.797;0.041;0.034;0.019;0.077;0.011;0.023;
6559;0.861;0.010;0.053;0.049;0.007;0.003;0.017;
6734;0.834;0.009;0.071;0.060;0.009;0.003;0.014;
7093;0.860;0.008;0.061;0.046;0.008;0.003;0.014;
7333;0.834;0.009;0.066;0.058;0.009;0.005;0.019;
7528;0.837;0.032;0.044;0.019;0.029;0.012;0.027;
7896;0.857;0.019;0.048;0.030;0.022;0.006;0.018;
8287;0.795;0.036;0.066;0.006;0.038;0.022;0.038;
8616;0.861;0.023;0.044;0.019;0.025;0.005;0.023;
8927;0.844;0.006;0.090;0.028;0.003;0.002;0.027;
9280;0.839;0.042;0.032;0.021;0.039;0.007;0.019;
9493;0.879;0.015;0.053;0.013;0.015;0.004;0.020;
9734;0.870;0.023;0.041;0.031;0.015;0.006;0.015;
10085;0.865;0.015;0.048;0.034;0.017;0.005;0.016;
10288;0.866;0.018;0.046;0.030;0.016;0.005;0.018;
10499;0.861;0.020;0.046;0.026;0.019;0.006;0.021;
10683;0.816;0.027;0.043;0.013;0.065;0.011;0.024;
10967;0.859;0.015;0.054;0.027;0.014;0.006;0.024;
11209;0.863;0.013;0.056;0.029;0.010;0.006;0.023;
11431;0.860;0.017;0.051;0.023;0.021;0.006;0.023;
11671;0.846;0.018;0.044;0.029;0.033;0.006;0.023;
11861;0.859;0.021;0.052;0.025;0.017;0.007;0.018;
12209;0.866;0.017;0.052;0.021;0.018;0.005;0.020;
12444;0.863;0.018;0.047;0.023;0.023;0.005;0.022;
12695;0.861;0.019;0.051;0.027;0.018;0.006;0.018;
12895;0.878;0.019;0.046;0.022;0.011;0.007;0.017;
13192;0.875;0.015;0.062;0.015;0.008;0.006;0.018;
13514;0.849;0.016;0.057;0.032;0.017;0.007;0.022;
13829;0.884;0.021;0.036;0.026;0.014;0.005;0.012;
14024;0.874;0.028;0.037;0.017;0.018;0.010;0.016;
14345;0.882;0.020;0.041;0.018;0.010;0.009;0.020;
14610;0.868;0.026;0.044;0.013;0.016;0.011;0.021;
14841;0.872;0.027;0.043;0.016;0.015;0.010;0.018;
15143;0.834;0.026;0.058;0.015;0.029;0.011;0.028;
15425;0.834;0.027;0.052;0.020;0.037;0.009;0.021;
15683;0.838;0.019;0.068;0.014;0.024;0.012;0.024;
15936;0.850;0.019;0.060;0.013;0.022;0.009;0.027;
16260;0.862;0.021;0.044;0.022;0.025;0.007;0.018;
16529;0.866;0.014;0.047;0.025;0.024;0.006;0.018;
16843;0.848;0.018;0.063;0.020;0.018;0.008;0.025;
17182;0.866;0.018;0.052;0.025;0.016;0.005;0.019;
17495;0.861;0.019;0.062;0.013;0.014;0.008;0.023;
17780;0.853;0.017;0.064;0.018;0.018;0.007;0.022;
18096;0.868;0.017;0.054;0.019;0.015;0.008;0.020;
18339;0.840;0.014;0.061;0.031;0.019;0.006;0.028;
18613;0.842;0.011;0.064;0.051;0.011;0.003;0.017;
18829;0.843;0.009;0.073;0.043;0.008;0.003;0.022;
