53;728;436
96;771;546
141;728;513
182;524;417
222;516;234
264;573;289
314;621;243
361;543;195
424;486;246
519;534;167
557;579;267
592;559;261
636;489;358
683;560;331
727;625;307
771;739;383
824;659;387
867;608;425
913;570;238
963;536;132
1016;513;112
1087;580;104
1129;582;179
1169;516;34
1212;398;-64
1258;442;-120
1309;534;25
1349;557;201
1392;506;103
1435;526;-53
1474;598;-56
1518;666;104
1561;761;133
1606;821;26
1643;945;-80
1681;1014;-19
1737;1085;197
1775;1096;261
1817;987;131
1856;916;12
1897;945;45
1938;1067;226
1981;1191;275
2023;1147;248
2065;1258;187
2108;1364;133
2163;1533;154
2207;1495;174
2243;1434;222
2285;1377;236
2324;1405;297
2365;1370;261
2408;1371;239
2446;1312;151
2489;1412;315
2533;1455;371
2582;1623;550
2620;1474;400
2663;1567;585
2707;1520;582
2752;1676;680
2793;1575;543
2833;1571;609
2873;1635;716
2910;1703;902
2955;1768;722
3004;1790;595
3048;1812;513
3088;1732;593
3129;1392;546
3169;1357;525
3213;1275;625
3256;1587;788
3300;1408;690
3341;1433;498
3380;1314;441
3433;1406;498
3475;1415;491
3519;1479;482
3569;1542;451
3613;1495;556
3656;1463;465
3696;1363;381
3735;1412;222
3775;1432;275
3814;1415;263
3867;1347;252
3908;1309;202
3952;1417;309
3991;1366;403
4030;1375;402
4076;1333;327
4118;1397;275
4163;1427;280
4201;1470;316
4245;1515;289
4296;1502;286
4343;1460;342
4388;1481;531
4426;1364;636
4468;1214;704
4511;1099;642
4553;1004;618
4593;890;561
4637;880;621
4684;966;672
4740;979;720
4778;885;660
4823;696;746
4866;791;788
4903;765;832
4942;784;688
4986;581;553
5031;462;530
5072;445;575
5116;449;565
5167;505;384
5212;337;306
5257;415;272
5299;357;215
5352;419;157
5389;351;186
5433;282;158
5474;304;42
5514;266;-50
5554;265;48
5611;126;119
5649;16;60
5689;-19;-68
5728;53;-123
5769;117;-46
5808;153;46
5851;156;126
5888;146;-9
5930;121;-114
5973;137;-118
6025;114;57
6066;190;150
6111;211;85
6156;265;62
6194;281;265
6237;357;431
6281;398;431
6321;435;261
6366;401;282
6409;417;233
6461;351;231
6500;302;145
6545;329;126
6591;340;194
6629;392;296
6666;350;342
6707;306;329
6751;198;262
6791;185;286
6829;129;202
6880;226;152
6921;170;76
6960;261;178
7003;289;217
7044;856;343
7081;862;170
7127;816;91
7172;347;26
7211;286;106
7257;259;103
7313;213;71
7355;333;35
7393;394;177
7436;506;247
7480;367;258
7524;333;161
7563;276;95
7606;273;-10
7643;252;-32
7689;260;-56
7739;262;95
7782;279;170
7820;306;220
7865;339;134
7911;322;-21
7950;317;-39
7991;293;-79
8028;293;-99
8073;280;-114
8119;239;-59
8175;195;65
8219;150;107
8256;148;35
8296;234;2
8338;358;53
8380;590;170
8418;661;190
8460;696;70
8504;651;10
8543;566;-4
8593;510;42
8649;422;-1
8686;409;-18
8726;457;-59
8770;475;-85
8815;527;-90
8854;460;-45
8894;615;52
8937;805;117
8980;904;152
9032;862;143
9068;720;111
9112;782;541
9156;283;1351
9195;231;2109
9237;341;1307
9281;794;547
9322;910;170
9365;866;57
9409;926;77
9463;849;239
9506;926;226
9550;1043;132
9590;1169;34
9631;1365;150
9669;1380;253
9706;1439;303
9742;1372;167
9779;1379;18
9819;1404;38
9872;1419;45
9914;1434;43
9950;1428;-10
9987;1377;11
10028;1467;96
10071;1431;55
10116;1419;46
10158;1289;171
10195;1313;347
10230;1237;498
10279;1234;396
10319;1155;391
10364;1427;561
10406;1612;984
10451;1664;1143
10486;1454;1200
10521;1263;924
10556;1405;1033
10598;1372;891
10642;1546;982
10692;1417;863
10727;1536;947
10762;1528;1032
10797;1634;1087
10836;1452;844
10880;1337;729
10930;1370;754
10986;1516;987
11055;1875;1733
11152;1662;1802
11234;1188;695
11318;1027;326
11365;1060;336
11420;1192;720
11488;1134;449
11553;1189;285
11620;1468;511
11687;1636;708
11755;1664;565
11819;1526;527
11902;1547;668
11988;1462;851
12047;1380;819
12087;1298;573
12129;1156;540
12170;1316;712
12209;1370;1009
12251;1547;1009
12292;1440;765
12332;1387;566
12387;1479;747
12424;1474;778
12462;1439;802
12499;1314;687
12542;1224;686
12586;1256;792
12628;1338;804
12665;1420;731
12710;1314;696
12748;1310;754
12799;1259;726
12842;1426;678
12880;1324;626
12921;1409;735
12964;1354;824
13006;1393;834
13047;1365;773
13096;1363;734
13155;1358;701
13198;1216;756
13245;1225;715
13290;1287;863
