Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
Whirlpool-Print_Fridge_Ads;;0;;1;1;0;0;0;;99;0,99;152,77;76,53;154,87;76,60;0,82;0,18;0,04;0,96;;5
Whirlpool-Print_Fridge_Ads_corrected;;0;;1;1;0;0;0;;99;0,93;175,61;86,74;177,89;86,75;0,88;0,12;0,06;0,94;;5
katrina-kaif-panasonic-ad-1;;1;;1;1;1;1;1;;97;0,97;118,53;89,67;125,15;93,91;0,14;0,86;0,84;0,16;;5
katrina-kaif-panasonic-ad-1_corrected;;1;;1;1;1;1;1;;97;0,67;161,07;100,66;170,30;105,08;0,16;0,84;0,84;0,16;;5
LG-Lifes-more-convenient;;0;;1;1;0;0;0;;82;0,91;197,61;103,54;197,61;104,64;0,00;1,00;0,91;0,09;;5
LG-Lifes-more-convenient_corrected;;0;;1;1;0;0;0;;82;0,87;262,74;129,61;263,16;130,79;0,00;1,00;0,93;0,07;;5
