8;-3495;668
80;64;146
157;431;160
226;361;135
287;366;140
357;385;151
423;402;168
487;375;167
567;393;168
642;366;154
713;332;148
785;303;143
858;305;150
928;315;157
991;294;162
1051;258;152
1111;222;139
1170;227;136
1247;236;139
1319;247;142
1390;290;137
1473;402;151
1547;531;174
1609;631;204
1668;551;198
1725;373;171
1786;242;141
1846;221;140
1925;181;137
1987;197;144
2050;163;131
2120;245;130
2187;300;132
2259;394;146
2328;387;143
2396;436;152
2467;497;162
2532;619;186
2616;650;194
2679;674;204
2745;677;210
2807;713;215
2871;700;215
2935;722;217
3006;687;213
3072;673;206
3141;670;205
3216;685;210
3315;683;206
3386;672;204
3453;671;204
3528;675;207
3591;667;202
3657;662;195
3722;652;196
3801;664;198
3865;648;199
3927;660;198
4008;636;193
4071;631;192
4136;590;185
4201;606;189
4650;627;193
4712;630;198
4772;625;199
4832;628;204
4894;650;213
4955;636;208
5030;632;200
5094;618;198
5165;612;200
5250;553;194
5327;552;192
5402;269;137
5477;-148;73
5552;-619;0
5630;-521;39
5699;-65;107
5785;161;143
5854;102;133
5917;93;125
5982;121;137
6050;139;134
6113;151;140
6176;174;135
6240;181;130
6306;194;126
6369;207;127
6448;213;129
6517;227;137
6583;211;145
6647;235;158
6709;247;165
6771;282;163
6834;344;169
6896;328;170
6965;334;176
7028;308;172
7110;365;191
7170;378;193
7238;398;195
7303;442;170
7792;450;158
7860;426;149
7920;461;162
7981;532;186
8041;588;202
8108;527;184
8210;451;162
8275;458;157
8335;461;157
8397;533;175
8458;595;190
8519;623;200
8581;615;200
8646;584;195
8709;536;181
8775;453;157
8871;409;143
8933;375;136
8995;397;139
9056;409;143
9126;445;152
9189;493;168
9259;482;169
9324;487;169
9391;459;165
9467;267;138
9556;-98;84
9626;-188;70
9701;96;98
9780;349;134
9844;396;140
9914;410;144
9981;382;134
10046;344;124
10106;356;127
10168;373;129
10243;381;131
10301;376;128
10797;363;125
10869;367;127
10933;362;129
11007;365;136
11081;374;140
11147;404;140
11209;418;139
11272;411;136
11366;380;135
11427;394;136
11489;404;138
11933;413;140
12001;388;137
12073;366;136
12152;352;134
12226;338;133
12303;349;130
12367;357;128
12443;373;129
12503;368;128
12567;306;122
12628;46;92
13121;-201;51
13184;-63;108
13249;310;150
13310;724;245
13372;625;209
13433;792;251
13525;771;246
13586;718;233
13648;709;229
13707;744;242
13767;826;258
13844;908;281
13909;1007;299
13973;1029;310
14038;981;303
14103;791;256
14201;733;244
14265;727;248
14331;751;258
14393;765;255
14458;788;253
14524;895;280
14589;1011;315
14652;1021;318
14734;926;286
14803;855;262
14883;814;251
14941;824;260
15000;833;270
15058;1005;318
15122;1043;327
15186;1106;335
15254;1057;321
15315;1050;315
15394;1074;342
15458;428;232
15537;-132;96
15596;-344;46
15654;-56;95
15731;197;185
15795;277;200
15858;276;210
15923;233;214
15986;325;257
16066;313;272
16133;322;272
16209;266;230
16267;382;199
16343;459;181
16406;531;180
16470;589;192
16534;630;201
16598;689;214
16680;744;218
16742;829;236
16805;875;243
16886;916;258
16949;949;271
17013;1033;307
17076;1147;361
17140;1089;359
17206;1072;360
17285;1026;336
17350;1034;343
17414;1064;358
17478;1012;344
17557;1029;319
17622;1023;290
17689;1072;286
17756;1150;303
17823;1163;309
17900;1192;318
17966;1179;319
18031;1238;336
18098;1236;340
18164;1203;331
18246;1148;315
18311;1150;313
18373;1125;305
18443;1104;300
18504;1096;299
18567;1141;309
18631;1224;332
18694;1256;338
18758;1308;355
18841;1355;369
18923;1350;379
18985;606;232
19046;63;103
19107;-58;69
19173;254;119
19238;465;163
19301;500;169
19366;506;173
19430;511;167
19509;514;167
19589;597;183
19650;760;223
19711;928;260
19781;1029;282
19846;1043;284
19909;1103;297
19973;1108;298
20037;1160;314
20117;1132;308
20181;1150;313
20268;1160;315
20334;1197;324
20400;1216;329
20466;1232;334
20529;670;240
20595;-12;117
20662;-459;7
20730;-216;48
20791;40;100
20855;283;182
20933;443;195
20997;515;183
21067;529;170
21129;543;170
21189;508;164
21255;479;156
21316;451;147
21399;484;154
21461;531;167
21528;601;186
21603;641;194
21671;636;195
21739;639;197
21800;600;185
21860;619;188
21924;664;202
22005;757;233
22069;877;268
22134;884;273
22197;848;257
22278;814;239
22342;800;229
22407;790;225
22468;825;234
22532;809;233
22613;782;226
22677;788;231
22740;902;258
22806;1098;308
22869;1262;348
22962;1343;366
23021;1410;381
23079;1410;381
23139;1273;344
23205;1117;302
23283;1024;275
23347;1123;304
23413;1277;347
