51;527;480
100;360;510
148;574;461
196;1077;382
245;1708;289
296;2433;163
345;1381;340
394;1066;396
455;771;448
502;852;433
549;792;434
597;628;454
645;749;413
693;688;430
741;760;438
790;950;416
839;1128;389
886;1334;358
949;1165;394
999;1335;368
1049;1467;339
1098;1246;380
1147;960;428
1197;815;455
1246;889;447
1295;871;457
1342;861;459
1391;737;483
1454;907;450
1501;545;514
1549;516;510
1599;368;526
1646;463;503
1695;392;515
1746;286;541
1797;303;538
1846;309;540
1898;432;513
1960;582;467
2009;723;436
2062;484;486
2112;398;512
2162;341;522
2215;396;514
2263;397;513
2312;430;506
2362;465;492
2409;440;499
2469;400;512
2516;346;524
2564;365;523
2611;326;529
2663;407;519
2711;394;525
2758;477;513
2805;353;541
2852;434;535
2901;524;522
2963;907;452
3013;945;439
3061;1131;405
3110;990;431
3159;946;439
3206;714;474
3253;620;485
3300;665;465
3348;520;499
3396;505;504
3456;534;494
3504;752;434
3555;788;423
3604;689;463
3652;599;499
3698;579;505
3746;546;506
3793;608;488
3839;626;491
3889;718;478
3951;640;499
3998;695;484
4047;664;495
4095;837;464
4144;956;443
4191;1052;427
4238;1071;417
4288;1042;420
4336;1216;378
4388;1235;374
4450;1360;350
4499;1253;375
4550;1201;391
4598;1182;397
4648;1128;407
4698;1059;419
4748;851;463
4796;963;449
4843;1114;417
4891;1131;401
4953;737;465
5004;432;523
5053;266;556
5103;201;563
5154;198;561
5204;427;513
5254;762;453
5307;796;451
5359;656;477
5410;594;485
5490;627;469
5547;584;491
5594;510;500
5642;604;470
5689;523;480
5737;357;523
5784;208;563
5831;250;547
5878;287;530
5926;296;524
5989;267;526
6042;292;530
6090;324;537
6139;371;538
6188;548;505
6239;552;492
6286;457;501
6335;222;551
6383;312;538
6433;437;510
6495;649;463
6543;744;438
7082;469;508
7131;329;537
7181;308;535
7233;371;516
7281;431;496
7329;448;501
7378;526;495
7428;513;508
7491;464;520
7539;459;511
7588;432;513
7641;368;526
7692;332;535
7741;419;515
7790;535;495
7837;571;491
7884;660;473
7935;633;478
7996;748;455
8046;644;479
8094;652;482
8141;649;490
8190;687;493
8242;800;472
8291;744;483
8341;807;459
8392;577;499
8440;420;522
8501;323;542
8549;374;530
8596;533;529
8645;625;529
8694;755;515
8743;844;491
8793;832;494
8843;734;500
8892;766;473
8940;702;462
9002;582;492
9049;493;515
9098;532;503
9146;600;491
9193;585;495
9241;554;502
9293;585;488
9343;644;470
9391;477;504
9437;491;501
9501;584;475
9550;1166;344
9600;909;407
10126;558;495
10173;540;498
10221;722;457
10268;833;434
10316;784;451
10363;880;429
10411;1113;380
10473;892;429
10522;726;453
10568;618;468
10616;582;467
10663;597;474
10711;675;454
10759;755;430
10808;717;432
10858;852;411
10905;759;441
10967;556;496
11016;470;519
11063;631;491
11110;768;459
11159;892;428
11208;620;474
11257;811;419
11306;558;481
11355;592;484
11403;504;513
11465;637;477
11512;701;455
11560;701;458
11609;526;500
11657;602;482
11705;614;474
11755;813;430
11804;944;405
11852;826;427
12388;662;463
12451;610;468
12499;869;413
12548;957;416
12595;773;478
12643;710;504
12691;788;484
12738;968;433
12787;1286;360
12834;1345;359
12884;1021;433
12948;927;452
12997;888;462
13045;1071;429
13092;1014;443
13139;1077;428
13186;981;442
13233;999;448
13281;1163;409
13332;2300;180
13380;2129;202
13900;1365;364
13951;963;446
14000;1257;374
14048;1965;205
14095;2618;43
14144;2375;97
14191;1943;208
14241;1228;390
14291;997;451
14339;992;455
14402;1012;447
14451;1157;413
14498;1115;427
14548;1085;438
14596;1032;450
14646;875;482
14694;1019;453
14743;1187;418
14791;1507;357
