Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
sequence-A-converted;;1;;1;1;1;1;1;;527;1.00;373.92;176.00;375.62;176.49;0.41;0.59;0.75;0.25;;85
sequence-A-converted_corrected;;1;;1;1;1;1;1;;527;0.79;2192.71;2560.09;2192.72;2561.30;0.22;0.78;0.75;0.25;;85
