Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
keyvisuals_01_de;;0;;1;1;1;1;0;;182;0,96;210,87;95,78;210,98;95,93;0,77;0,23;0,03;0,97;;10
keyvisuals_01_de_corrected;;0;;1;0;1;1;0;;182;0,26;7478,10;1603,82;7500,28;1610,58;0,84;0,16;0,94;0,06;;10
keyvisuals_02_de;;0;;1;1;1;1;0;;186;0,96;199,30;89,48;199,73;89,52;0,78;0,22;0,01;0,99;;10
keyvisuals_02_de_corrected;;0;;1;0;1;1;0;;186;0,30;4070,65;701,73;4071,26;702,09;0,86;0,14;0,90;0,10;;10
keyvisuals_03_de;;0;;1;1;1;1;0;;188;0,96;190,67;103,39;190,94;103,61;0,80;0,20;0,02;0,98;;10
keyvisuals_03_de_corrected;;0;;1;0;1;1;0;;188;0,29;239809,22;52776,89;240516,39;52916,99;0,87;0,13;0,95;0,05;;10
DE_Video_cz;;0;;1;1;1;1;0;;174;0,80;319,77;198,18;320,09;198,39;0,84;0,16;0,02;0,98;;15
DE_Video_cz_corrected;;0;;1;0;1;1;0;;174;0,51;2115,21;355,16;2119,42;356,94;0,92;0,08;0,95;0,05;;15
