Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
sequence-A-converted;;1;;1;1;1;1;1;;1249;0.95;449.52;175.39;451.52;176.11;0.69;0.31;0.77;0.23;;85
sequence-A-converted_corrected;;0;;1;0;1;1;1;;1249;0.44;3017.39;1821.26;3065.31;1824.10;0.65;0.35;0.87;0.13;;85
