41;874;479
98;775;537
151;834;502
199;996;483
250;1059;419
308;1089;439
394;953;401
444;986;394
498;990;344
540;964;372
590;907;375
634;864;427
679;908;400
725;937;404
772;1001;353
820;1017;304
871;1113;279
919;1162;283
981;1099;340
1031;1036;315
1075;902;315
1131;930;294
1193;915;285
1243;1046;239
1301;968;251
1356;906;266
1405;874;298
1451;987;289
1510;1063;301
1557;1021;270
1610;887;286
1654;753;242
1697;647;229
1748;701;178
1790;704;218
1834;673;200
1877;549;222
1924;504;218
1988;375;283
2032;306;299
2082;343;264
2133;407;200
2180;508;171
2225;455;217
2277;418;302
2324;316;345
2370;341;346
2429;390;323
2496;372;346
2548;380;363
2603;376;378
2657;493;322
2705;471;309
2748;458;358
2792;391;369
2838;412;388
2887;387;356
2936;639;357
2996;554;350
3045;650;344
3091;445;359
3154;631;355
3209;735;360
3258;862;388
3303;847;428
3358;718;456
3413;682;397
3460;614;369
3516;704;371
3560;663;411
3600;677;469
3655;716;492
3702;775;541
3749;801;546
3790;739;526
3843;706;504
3894;603;434
3939;589;441
4000;457;443
4042;450;458
4089;369;439
4142;712;476
4198;813;473
4249;874;509
4296;584;483
4345;494;473
4390;419;448
4438;399;422
4501;324;410
4542;333;351
4589;214;358
4638;259;394
4699;292;418
4752;443;399
4801;345;368
4843;356;448
4887;320;463
4935;376;560
4988;317;561
5032;328;622
5078;396;568
5123;467;541
5166;527;523
5216;581;542
5271;622;553
5322;653;523
5371;682;538
5417;643;514
5480;626;510
5529;625;456
5569;709;502
5622;736;520
5672;806;575
5719;829;539
5771;802;565
5822;827;580
5871;792;636
5913;1054;659
5974;893;675
6030;836;631
6074;586;628
6120;666;631
6175;665;700
6219;642;706
6270;545;707
6328;534;678
6373;588;689
6418;794;686
6474;929;624
6530;1154;597
6577;1142;620
6623;1149;620
6668;983;581
6715;857;479
6769;887;458
6821;868;435
6885;937;408
6930;969;447
6994;1005;452
7039;1153;538
7085;1140;489
7133;1164;466
7177;1149;476
7224;1156;490
7272;1129;523
7321;1077;508
7371;998;473
7419;896;455
7475;860;447
7532;881;517
7586;930;544
7646;1109;531
7692;1156;482
7745;1222;483
7791;1007;463
7834;1024;506
7888;1041;496
7936;1094;485
8006;1019;471
8054;1021;484
8100;1081;469
8156;1136;471
8201;1176;502
8243;1201;538
8299;1228;528
8348;1203;490
8403;1228;427
8449;1246;374
8505;1267;320
8555;1234;345
8608;1400;358
8654;1380;393
8699;1449;359
8749;1290;400
8797;1282;390
8842;1206;451
8887;1270;422
8947;1317;374
9017;1357;266
9065;1291;188
9112;1269;90
9160;1192;125
9209;1234;109
9265;1300;194
9312;1327;165
9356;1276;167
9398;1088;129
9446;1086;185
