101;800;301
177;885;235
252;798;184
334;616;253
414;545;307
491;652;308
576;663;307
673;581;279
745;486;238
859;453;143
971;470;91
1044;377;5
1153;271;28
1239;328;90
1313;517;188
1390;740;130
1467;883;-25
1575;907;-125
1648;892;-121
1725;855;-69
1797;871;-7
1870;938;57
1954;920;98
2039;913;51
2114;788;-66
2192;744;-189
2268;677;165
2365;811;201
2438;925;286
2514;1055;-33
2593;1016;-2
2666;1048;5
2741;1127;-15
2813;1208;15
2886;1229;73
2961;1130;133
3034;1156;120
3130;988;84
3202;1009;-17
3275;930;-26
3350;1012;7
3424;976;98
3503;946;137
3577;936;151
3656;926;163
3732;932;188
3809;943;202
3908;938;224
3983;947;219
4056;970;223
4131;1002;236
4209;974;267
4280;885;288
4357;819;302
4431;805;310
4505;879;351
4582;942;372
4685;962;401
4758;924;392
4833;824;374
4924;740;367
5003;700;347
5076;748;362
5154;751;358
5228;729;355
5303;700;352
5377;751;321
5479;761;310
5554;763;278
5631;688;277
5710;673;236
5860;672;207
5982;714;210
6090;723;227
6162;766;253
6242;808;227
6344;825;200
6439;805;169
6532;800;147
6636;822;181
6713;855;181
6790;926;202
6866;994;205
6944;1035;285
7040;1001;411
7121;1014;481
7194;1048;518
7306;1067;492
7395;1056;504
7472;1006;517
7573;994;523
7681;953;536
7759;958;391
7844;987;278
7920;1014;166
7994;1022;182
8067;985;185
8163;985;201
8239;1052;189
8312;1108;164
8387;1083;152
8460;1020;189
8533;956;209
8611;941;217
8687;897;225
8777;836;258
8850;775;242
8949;731;234
9021;752;229
9094;776;244
9172;759;235
9248;801;225
9327;784;198
9409;797;171
9483;764;146
9632;788;131
9708;793;118
9813;761;84
9889;760;66
9972;755;73
10045;732;92
10121;704;123
10195;727;131
10269;790;132
10354;811;109
10428;751;199
10501;784;252
10599;880;291
10674;1013;196
10747;992;428
10979;545;525
11067;394;721
11139;387;452
11235;806;337
11322;958;156
11395;1091;166
11469;1160;196
11571;1233;216
11644;1186;256
11720;1192;270
11795;1130;263
11873;1108;222
11946;1044;197
12022;1009;204
12098;1002;225
12173;984;248
12253;951;286
12355;943;296
12428;965;311
12510;1034;293
12582;1032;318
12657;1053;311
12740;1031;303
12818;1021;261
12897;1001;229
12975;1000;230
13048;1004;239
13145;993;268
13252;1008;277
13334;1003;276
13409;1004;297
13483;1039;266
13558;1061;250
13633;1090;242
13711;1096;257
13789;1086;296
13862;1094;298
13968;1060;325
14077;1060;351
14159;1034;366
14230;1036;361
14305;1065;360
14385;1105;349
14463;1106;348
14530;1079;343
14607;1045;303
14674;989;313
14760;972;277
14829;892;316
14915;910;284
14998;893;321
15075;965;303
15147;952;297
15219;977;262
15294;956;273
15366;990;283
