Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
sequence-A-converted;;1;;1;1;1;1;1;;815;0.97;448.59;186.92;452.33;187.18;0.41;0.59;0.87;0.13;;85
sequence-A-converted_corrected;;1;;1;1;1;1;1;;815;0.99;433.67;186.80;437.78;187.65;0.47;0.53;0.69;0.31;;85
