36;0.001;0.000;0.000;0.995;0.003;0.000;0.000;
147;0.001;0.000;0.000;0.996;0.002;0.000;0.000;
271;0.015;0.001;0.001;0.818;0.163;0.001;0.001;
434;0.003;0.000;0.001;0.987;0.008;0.000;0.001;
530;0.002;0.000;0.001;0.992;0.005;0.000;0.000;
661;0.009;0.001;0.001;0.960;0.028;0.001;0.001;
795;0.003;0.000;0.001;0.988;0.008;0.000;0.000;
936;0.008;0.001;0.001;0.963;0.026;0.000;0.001;
1031;0.006;0.001;0.001;0.972;0.019;0.000;0.001;
1153;0.008;0.001;0.001;0.956;0.032;0.000;0.001;
1251;0.008;0.001;0.002;0.955;0.032;0.000;0.001;
1408;0.011;0.001;0.003;0.964;0.021;0.000;0.001;
1516;0.022;0.002;0.004;0.897;0.072;0.001;0.002;
1725;0.010;0.001;0.002;0.951;0.035;0.000;0.001;
1832;0.009;0.001;0.001;0.954;0.034;0.000;0.001;
1946;0.022;0.003;0.001;0.501;0.473;0.001;0.001;
2052;0.014;0.002;0.001;0.934;0.048;0.001;0.001;
2208;0.007;0.001;0.001;0.967;0.023;0.000;0.001;
2333;0.004;0.000;0.001;0.981;0.013;0.000;0.001;
2459;0.004;0.000;0.001;0.980;0.014;0.000;0.001;
2577;0.003;0.000;0.001;0.982;0.013;0.000;0.000;
2710;0.002;0.000;0.001;0.987;0.009;0.000;0.000;
2830;0.001;0.000;0.000;0.994;0.004;0.000;0.000;
2934;0.000;0.000;0.000;0.998;0.002;0.000;0.000;
3088;0.016;0.001;0.001;0.780;0.200;0.001;0.001;
3216;0.005;0.000;0.001;0.973;0.020;0.000;0.000;
3356;0.004;0.000;0.001;0.978;0.016;0.000;0.000;
