62;955;845
140;828;676
209;677;555
278;607;428
345;613;382
413;611;353
479;643;448
564;710;611
639;785;721
710;827;777
779;836;753
848;876;788
915;933;836
982;965;890
1050;1018;1014
1115;1062;1188
1184;1050;1173
1270;1008;1029
1332;992;738
1398;1052;643
1466;1065;580
1536;1073;629
1604;1063;615
1670;1091;547
1737;1129;532
1804;1059;471
1872;993;455
1956;927;333
2021;996;376
2097;1009;374
2162;1032;390
2227;1041;428
2294;1107;528
2364;1145;699
2432;1130;760
2498;1092;815
2565;1026;717
2652;938;583
2724;868;508
2792;782;518
2860;704;512
2927;640;462
3029;602;448
3097;565;457
3166;556;470
3233;540;441
3301;692;412
3382;811;442
3463;996;448
3532;1001;437
3604;999;329
3674;963;291
3740;970;313
3807;976;375
3875;988;410
3941;981;443
4003;746;492
4091;525;548
4163;312;556
4232;372;477
4303;409;399
4372;432;330
4441;445;428
4507;471;477
4589;478;497
4661;568;515
4729;734;724
4812;959;861
4881;1031;921
4947;989;867
5014;972;934
5080;959;986
5145;963;933
