Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
sequence-A-converted;;0;;1;0;1;1;1;;385;0.52;924.65;342.24;924.69;342.71;0.60;0.40;0.88;0.12;;85
sequence-A-converted_corrected;;1;;1;1;1;1;1;;385;0.76;2541.81;233.57;2559.89;235.57;0.52;0.48;0.89;0.11;;85
