Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
sequence-A-converted;;1;;1;1;1;1;1;;1839;0.80;580.11;371.90;581.05;372.21;0.48;0.52;0.36;0.64;;85
sequence-A-converted_corrected;;1;;1;1;1;1;1;;1839;0.85;126749.63;26308.95;126790.08;26317.36;0.68;0.32;0.70;0.30;;85
