Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
keyvisuals_01_de;;1;;1;1;1;1;1;;243;0,89;218,23;218,44;227,12;222,56;0,56;0,44;0,69;0,31;;10
keyvisuals_01_de_corrected;;1;;1;1;1;1;1;;243;0,89;793,64;361,71;819,15;371,08;0,56;0,44;0,72;0,28;;10
keyvisuals_02_de;;1;;1;1;1;1;1;;253;0,94;212,45;186,67;213,41;190,91;0,47;0,53;0,58;0,42;;10
keyvisuals_02_de_corrected;;1;;1;1;1;1;1;;253;0,96;366,11;143,98;366,70;144,10;0,44;0,56;0,76;0,24;;10
keyvisuals_03_de;;1;;1;1;1;1;1;;257;0,76;278,13;180,62;300,66;181,97;0,17;0,83;0,88;0,12;;10
keyvisuals_03_de_corrected;;0;;1;1;1;1;0;;257;0,87;342,62;125,44;346,80;129,43;0,16;0,84;0,94;0,06;;10
DE_Video_cz;;1;;1;1;1;1;1;;314;0,95;353,57;253,08;360,46;255,56;0,83;0,17;0,68;0,32;;15
DE_Video_cz_corrected;;1;;1;1;1;1;1;;314;0,89;595,80;157,83;616,48;157,93;0,83;0,17;0,60;0,40;;15
