Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
new;;0;;1;1;0;0;0;;130;1.00;17.46;25.95;17.51;26.55;0.65;0.35;0.98;0.02;;7
new_corrected;;0;;1;1;0;0;0;;130;0.88;118.28;25.08;118.60;25.31;0.95;0.05;0.82;0.18;;7
old;;0;;1;1;0;0;0;;132;1.00;16.37;34.74;16.37;34.93;0.93;0.07;0.95;0.05;;7
old_corrected;;0;;1;1;1;1;0;;132;0.88;258.91;111.78;259.19;112.01;0.95;0.05;0.70;0.30;;7
