73;343;494
148;348;511
224;359;396
300;466;301
375;586;174
451;651;198
526;684;169
603;631;167
697;690;162
773;797;120
848;949;115
924;949;86
999;935;106
1079;912;102
1155;1534;399
1231;1517;616
1306;1373;619
1381;738;316
1475;715;147
1550;838;123
1626;842;108
1702;802;66
1781;723;81
1857;577;123
1935;507;126
2012;502;120
2090;563;89
2167;600;88
2263;568;146
2340;618;248
2417;657;349
2494;694;403
2572;670;412
2647;674;437
2724;702;445
2800;789;466
2876;896;475
2952;1010;481
3047;982;450
3123;906;293
3201;836;148
3277;850;40
3351;851;76
3430;830;103
3506;812;123
3582;811;104
3658;835;77
3733;814;209
3828;722;600
3904;246;762
3979;175;593
4055;258;221
4131;732;145
4208;822;203
4284;825;217
4359;806;182
4435;808;182
4510;806;138
4604;834;141
4679;819;125
4755;818;176
4831;817;169
4906;842;182
4983;837;170
5078;796;172
5153;760;182
5229;806;180
5303;759;163
5399;603;112
5475;401;108
5552;333;80
5628;314;107
5703;308;74
5778;261;80
5854;201;46
5930;133;50
6005;84;39
6080;135;51
6176;161;39
6252;185;34
6331;449;-3
6407;644;-17
6486;864;31
6563;815;84
6640;760;135
6721;743;163
6798;704;109
6874;759;86
6968;798;167
7044;707;381
7118;561;553
7192;417;584
7269;344;596
7346;401;614
7421;379;560
7496;414;478
7571;419;397
7646;418;403
7740;480;418
7816;590;387
7892;694;411
7968;785;432
8043;744;464
8119;697;451
8195;669;492
8271;654;517
8347;595;495
8424;550;405
8517;1140;538
8592;1038;668
8666;963;643
8741;391;436
8817;600;319
8893;766;334
8968;778;391
9043;751;320
9178;762;306
