12;1340;722
42;1335;710
83;1316;712
115;1325;699
163;1367;693
196;1417;669
243;1429;683
275;1332;637
323;1156;583
358;981;495
412;871;443
441;839;410
482;823;406
515;817;409
563;821;428
594;832;428
642;872;417
674;888;392
723;875;383
755;831;362
812;795;347
843;797;370
883;806;416
915;808;454
963;810;449
995;798;451
1043;803;477
1076;795;493
1123;792;485
1156;795;469
1215;818;461
1244;825;453
1283;825;439
1315;809;429
1366;826;427
1395;850;438
1443;849;424
1474;848;425
1522;839;413
1555;847;430
1611;832;431
1640;826;447
