30;727;320
63;490;109
128;215;133
190;134;158
254;302;226
298;302;237
387;372;229
434;391;267
499;428;315
540;518;351
607;477;330
666;427;305
736;359;313
786;436;329
849;414;357
909;341;393
987;340;409
1028;514;379
1084;488;386
1155;524;430
1211;383;475
1260;443;461
1324;251;398
1390;256;358
1450;377;348
1504;632;415
1576;837;431
1630;836;488
1691;791;450
1741;510;414
1806;308;329
1874;52;261
1937;38;238
1982;-60;177
2051;11;174
2109;-89;147
2190;94;211
2233;272;356
2294;561;478
2358;607;554
2398;566;495
2467;547;473
2524;606;444
2594;714;465
2637;801;478
2704;839;491
2777;806;494
2835;777;467
2877;424;341
2951;162;185
3000;-184;79
3087;-223;87
3122;-265;72
3181;-222;75
3240;46;127
3303;234;234
3359;542;356
3417;631;403
3498;652;444
3542;668;467
3608;689;461
3658;760;441
3739;863;359
3763;0;-7
3850;1025;316
3895;1066;310
3989;837;329
4003;0;-7
4059;0;-7
4156;490;391
4179;0;-7
4299;333;400
4341;128;503
4355;0;-7
4459;136;540
4505;26;602
4564;212;477
4616;41;462
4679;226;431
4743;410;447
4810;742;401
4856;924;351
4936;908;425
4983;961;474
5030;835;544
5115;807;454
5167;685;354
5252;721;243
5285;710;300
5350;793;322
5401;837;265
5482;944;155
5523;1019;51
5582;1016;97
5639;962;113
5703;906;149
5761;934;83
5816;983;37
5879;1062;-10
5972;1163;31
5983;0;-7
6070;1226;118
6119;1292;240
6182;1299;275
6246;1376;276
6295;1409;320
6388;1363;426
6423;1201;483
6470;1024;523
6556;724;596
6598;576;632
6683;548;612
6714;689;513
6799;736;532
6841;611;560
6903;528;622
6976;496;617
7015;605;617
7097;665;591
7143;801;588
7191;829;631
7271;915;681
7319;931;718
7409;1045;673
