41;1018;862
106;870;720
168;693;689
232;740;615
297;1013;755
363;1146;810
437;1137;817
488;960;719
553;893;701
618;952;702
680;1049;712
744;1135;707
809;1076;709
873;1099;724
939;1104;733
1000;1109;714
1078;1095;703
1128;1153;708
1192;1273;733
1257;1367;747
1322;1405;753
1384;1468;755
1448;1399;728
1513;1381;713
1577;1337;702
1641;1409;708
1717;1375;701
1770;1228;708
1813;1053;719
1865;1022;746
1931;1021;728
1993;1086;727
2056;936;703
2120;1001;719
2184;1002;716
2248;1124;743
2326;1088;753
2376;919;761
2440;756;730
2506;687;735
2568;653;726
2633;595;726
2697;505;716
2760;558;726
2824;619;735
2888;584;709
2966;546;706
3017;471;688
3081;531;703
3145;505;709
3209;484;727
3272;397;714
3338;346;702
3404;301;675
3468;262;681
3528;302;685
3606;369;715
3659;448;724
3720;402;715
3785;407;713
3849;348;697
3915;335;686
3977;301;675
4040;448;771
4105;862;872
4169;1055;890
4247;1012;782
4297;625;674
4362;407;635
4427;308;620
4490;354;613
4554;514;607
4617;709;625
4685;877;647
4727;1022;681
4778;1135;720
4855;1139;723
4906;1061;702
4969;963;667
5033;924;654
5098;929;663
5161;869;654
5224;873;675
5289;850;670
5356;941;709
5419;925;722
5498;925;748
5549;999;755
5613;1107;756
5677;1222;719
5742;1183;693
5804;1218;669
5866;1201;669
5931;1191;651
5992;1126;642
6057;1141;656
6135;1228;672
6187;1363;683
6249;1472;679
6312;1542;704
6376;1543;717
6440;1529;740
6507;1454;733
6570;1463;751
6633;1433;763
6698;1497;789
6772;1507;795
6824;1575;828
6888;1550;819
6953;1523;824
7016;1522;804
7080;1520;812
7144;1563;814
7209;1553;817
7273;1516;794
7337;1470;781
7414;1460;775
7465;1531;794
7528;1456;785
7593;1368;773
7657;1327;773
7743;1360;785
7787;1448;802
7829;1483;803
7881;1517;801
7946;1506;812
8020;1526;819
8073;1589;815
8136;1626;802
8201;1616;790
8264;1535;803
8330;1466;802
8392;1463;804
8456;1523;810
8521;1576;808
8584;1528;810
8661;1441;782
8712;1377;780
8777;1325;744
8842;1265;717
8904;1200;670
8971;1182;665
9035;1221;674
9096;1236;693
9160;1168;707
9224;1204;722
9302;1424;800
9352;1453;959
9417;1415;1006
9480;1231;971
9545;1076;924
9609;815;934
9674;739;907
9735;801;800
9802;968;769
9866;891;775
9943;876;775
9991;788;748
10058;673;727
10121;707;729
10184;787;737
10249;914;754
10313;890;761
10377;825;744
10440;792;746
10504;781;728
10582;788;739
10626;852;743
10669;921;769
10729;905;763
10792;795;762
10857;701;773
10921;703;791
10984;687;776
11049;628;756
11112;558;748
11191;530;754
11240;524;768
11305;567;770
11369;536;776
11432;578;750
11497;782;744
11561;1117;731
11624;1338;739
11690;1351;726
11752;1375;713
11830;1480;717
11881;1469;714
11944;1429;706
12008;1300;674
12073;1330;663
12137;1358;676
12200;1490;703
12264;1560;770
12329;1563;823
12392;1592;849
12472;1691;839
12519;1781;849
12585;1807;858
12648;1727;850
12713;1663;817
12778;1645;809
12840;1662;810
12905;1668;808
12969;1657;805
13032;1665;803
13110;1733;832
13159;1691;838
13224;1672;860
13288;1585;828
13353;1502;770
13417;1336;700
13482;1197;645
13526;1135;646
13576;1135;651
13640;974;662
13717;775;640
13769;703;646
13835;774;679
13896;940;740
13961;957;768
14025;1080;774
14090;1031;750
14154;985;728
14216;910;714
14281;931;716
14358;994;742
14408;1007;751
14473;991;754
14536;1015;754
14601;1007;739
14665;1067;768
14728;1059;764
14815;997;785
14858;946;754
14921;920;755
14998;1000;749
15048;1047;763
15112;1031;750
15177;959;742
15241;1158;849
15320;1278;924
