27;382;529
56;693;681
84;414;654
112;885;612
139;923;463
167;1366;380
194;977;298
220;672;201
254;621;160
282;600;202
310;702;251
338;735;253
366;793;248
392;634;266
420;650;276
448;465;294
475;697;316
504;645;464
537;840;529
565;705;559
592;578;526
619;420;473
647;484;448
679;365;400
707;558;473
735;589;478
764;746;510
792;693;430
826;687;402
853;737;394
881;657;425
908;611;428
936;492;408
964;519;386
992;661;409
1019;756;426
1047;639;406
1074;532;407
1108;554;391
1136;855;522
1164;993;688
1191;994;678
1218;833;610
1246;910;438
1273;968;566
1300;1091;567
1328;1284;695
1355;1032;614
1388;983;620
1416;688;537
1443;1068;583
1470;1065;577
1498;1285;681
1526;1258;595
1553;1107;626
1581;1027;598
1608;866;689
1649;763;633
1684;772;565
1712;725;400
1739;853;305
1767;890;238
1794;1119;288
1822;1096;254
1849;1042;243
1878;965;234
1906;1204;257
1933;939;300
1967;663;253
1995;380;268
2023;341;246
2051;246;251
2078;220;226
2107;231;203
2133;285;151
2162;279;145
2189;257;168
2217;319;221
2252;494;235
2280;694;241
2307;655;210
2335;473;240
2362;326;226
2390;362;257
2418;519;248
2445;576;294
2473;587;313
2501;561;316
2534;676;253
2561;787;220
2589;854;177
2617;860;206
2645;842;220
2675;847;281
2703;954;268
2730;964;262
2758;950;208
2785;975;229
2820;1043;202
2848;1018;197
2875;1004;211
2902;1013;278
2930;955;328
2957;863;314
2985;728;271
3012;720;254
3039;684;230
3067;783;243
3100;768;311
3128;779;370
3155;639;340
3182;626;343
3209;606;353
3236;509;405
3263;539;409
3291;557;425
3318;688;483
3345;729;444
3379;597;377
3407;634;382
3434;567;393
3461;644;406
3489;670;341
3516;814;340
3544;871;376
3572;1071;460
3599;985;537
3627;1258;613
3662;1237;627
3690;1298;596
3718;1353;602
3746;1125;538
3773;1185;615
3801;795;696
3829;875;795
3857;972;857
3884;1493;908
3911;976;842
3945;543;756
3972;322;671
4000;765;744
4028;1348;814
4055;1118;793
4082;640;746
4110;643;621
4138;1050;656
4165;1268;586
4193;1372;625
4227;1432;651
4255;1601;622
4283;1206;612
4311;929;529
4338;831;495
4365;1090;430
4394;1439;401
4421;1506;387
4447;1305;368
4475;1090;342
4509;1030;360
4537;1014;368
4565;1167;486
4593;1230;519
4621;1169;507
4649;1022;382
4678;831;327
4705;610;344
4735;400;313
4763;320;293
4797;316;265
4825;325;266
4851;331;312
4879;528;398
4906;814;554
4935;1016;644
4963;865;623
4992;713;589
5020;897;582
5047;1085;556
5082;1146;571
5111;905;550
5138;834;560
5166;819;591
5194;773;475
5222;870;516
5251;873;485
5279;1008;650
5307;915;584
5335;1115;623
5370;1132;643
5398;1280;722
5426;973;637
5455;1045;588
5482;1032;591
5510;982;592
5539;881;654
5566;704;595
5595;786;614
5624;814;543
5658;827;586
5687;1010;629
5716;1120;648
5743;1093;633
5770;891;561
5798;652;587
5825;615;615
5853;508;642
5881;389;717
5910;644;754
5945;790;817
5972;1268;797
6000;752;791
6028;877;803
6055;776;776
6084;1052;658
