46;135;240
83;596;283
125;840;344
163;729;288
200;659;220
245;593;139
281;582;131
318;661;199
357;810;298
394;981;378
440;1104;383
477;1113;350
513;1125;355
551;1106;334
587;1134;321
623;1178;266
660;1205;273
698;1225;318
733;1197;320
772;1169;304
820;1101;280
857;1080;239
895;1061;213
932;1068;178
968;1035;186
1005;1036;234
1045;944;262
1082;832;325
1122;712;312
1160;657;333
1209;655;346
1247;629;340
1285;649;348
1323;639;340
1363;682;385
1400;714;409
1446;799;410
1483;886;426
1521;978;443
1559;1043;452
1608;1043;425
1645;1039;415
1682;1030;438
1720;1016;460
1757;1033;458
1793;1023;443
1830;1031;470
1871;1012;464
1909;1035;451
1949;1080;396
1999;1114;400
2038;1125;383
2077;1142;410
2121;1074;416
2162;1224;678
2199;1399;765
2246;1481;800
2284;1244;570
2324;946;511
2363;853;463
2411;858;443
2448;956;433
2486;1002;441
2524;1063;466
2563;1038;454
2600;1038;487
2646;1070;503
2685;1029;433
2722;1039;356
2760;1012;300
2810;1077;367
2848;1071;406
2886;1034;434
2925;1055;366
2962;1080;379
3000;1107;380
3045;1137;433
3081;1202;415
3119;1247;421
3156;1228;431
3204;1208;443
3241;1219;429
3277;1223;445
3315;1171;470
3357;1184;502
3394;1203;560
3433;1230;587
3471;1219;630
3510;1216;597
3548;1240;584
3596;1233;602
3634;1236;633
3674;1223;675
3713;1223;656
3751;1232;639
3790;1182;625
3827;1104;630
3866;1034;615
3904;1026;632
3942;1007;596
3990;970;601
4029;1067;700
4066;1111;910
4106;1140;1015
4143;952;790
4182;911;505
4220;856;358
4258;910;380
4296;923;428
4335;942;442
4384;937;493
4426;947;495
4464;910;467
4501;824;422
4539;686;394
4577;576;389
4615;530;432
4651;541;452
4688;551;463
4726;541;422
4776;545;430
4813;532;424
4851;543;439
4890;546;451
4928;579;471
4966;610;476
5004;592;443
5047;571;442
5085;530;419
5125;540;413
5174;565;386
5212;614;399
5250;641;408
5290;660;417
5329;623;357
5366;600;337
5404;588;292
5445;621;306
5482;632;266
5520;643;274
5569;675;324
5608;690;365
5645;702;409
5683;672;339
5721;673;303
5759;656;259
5796;684;284
5834;683;251
5872;715;266
5909;720;255
5958;734;282
5997;709;236
6036;678;200
6074;632;193
6113;617;207
6152;636;244
6190;639;242
6226;618;223
6263;603;226
6301;617;248
6351;647;256
6386;645;248
6424;887;251
6461;1104;244
6498;1342;226
6534;1308;187
6571;1317;194
6609;1305;228
6645;1301;252
6683;1272;261
6731;1211;263
6769;1169;286
6806;1134;298
6844;1129;238
