235;0,014;0,003;0,004;0,353;0,608;0,019;0,001;
374;0,020;0,003;0,003;0,282;0,678;0,015;0,000;
489;0,096;0,005;0,006;0,752;0,137;0,002;0,002;
743;0,219;0,059;0,007;0,192;0,509;0,007;0,008;
851;0,186;0,033;0,007;0,313;0,444;0,005;0,012;
938;0,205;0,046;0,006;0,134;0,593;0,005;0,011;
1064;0,231;0,037;0,004;0,238;0,481;0,004;0,005;
1178;0,360;0,065;0,005;0,316;0,240;0,007;0,006;
1258;0,331;0,079;0,005;0,291;0,280;0,007;0,007;
1396;0,089;0,011;0,002;0,132;0,761;0,002;0,003;
1680;0,186;0,063;0,004;0,104;0,628;0,008;0,007;
1747;0,164;0,061;0,006;0,147;0,608;0,007;0,008;
1856;0,269;0,205;0,008;0,200;0,283;0,012;0,022;
1962;0,272;0,101;0,008;0,137;0,455;0,009;0,018;
2038;0,341;0,069;0,008;0,222;0,338;0,008;0,013;
2171;0,364;0,052;0,007;0,234;0,326;0,006;0,011;
2303;0,229;0,067;0,007;0,159;0,516;0,007;0,015;
2427;0,163;0,115;0,007;0,098;0,594;0,009;0,014;
2557;0,094;0,037;0,003;0,040;0,817;0,004;0,005;
2685;0,157;0,342;0,005;0,052;0,414;0,011;0,018;
2825;0,131;0,183;0,004;0,041;0,620;0,013;0,008;
2938;0,323;0,122;0,014;0,056;0,453;0,017;0,015;
3074;0,120;0,060;0,028;0,045;0,598;0,144;0,005;
3235;0,117;0,068;0,087;0,059;0,263;0,400;0,007;
3341;0,317;0,078;0,052;0,159;0,246;0,137;0,011;
3465;0,631;0,040;0,046;0,039;0,201;0,025;0,019;
3600;0,159;0,034;0,007;0,025;0,766;0,007;0,002;
3725;0,221;0,075;0,005;0,171;0,516;0,006;0,006;
3851;0,270;0,038;0,003;0,281;0,400;0,003;0,004;
3981;0,183;0,080;0,003;0,214;0,503;0,013;0,004;
4133;0,272;0,306;0,003;0,123;0,266;0,025;0,005;
4259;0,132;0,147;0,003;0,054;0,644;0,016;0,005;
4381;0,131;0,072;0,003;0,050;0,728;0,011;0,005;
4526;0,147;0,070;0,004;0,070;0,695;0,009;0,006;
4758;0,323;0,204;0,008;0,067;0,349;0,022;0,027;
4822;0,113;0,030;0,002;0,044;0,802;0,005;0,004;
4943;0,083;0,030;0,002;0,038;0,839;0,006;0,003;
5060;0,090;0,035;0,002;0,021;0,841;0,007;0,004;
5168;0,113;0,165;0,003;0,026;0,668;0,018;0,007;
5303;0,069;0,753;0,001;0,014;0,144;0,011;0,008;
5424;0,119;0,625;0,002;0,018;0,218;0,011;0,008;
5554;0,098;0,104;0,003;0,025;0,754;0,010;0,005;
5680;0,045;0,904;0,001;0,005;0,031;0,006;0,009;
5820;0,073;0,349;0,002;0,008;0,549;0,014;0,006;
5951;0,082;0,553;0,002;0,007;0,333;0,014;0,008;
6080;0,081;0,172;0,003;0,010;0,716;0,010;0,008;
6213;0,023;0,014;0,000;0,007;0,951;0,002;0,001;
6337;0,047;0,017;0,001;0,007;0,922;0,004;0,002;
6469;0,096;0,031;0,003;0,014;0,844;0,005;0,007;
6590;0,104;0,039;0,002;0,044;0,801;0,005;0,004;
6719;0,196;0,469;0,005;0,029;0,266;0,012;0,024;
6863;0,111;0,063;0,004;0,012;0,790;0,012;0,008;
6989;0,109;0,037;0,003;0,017;0,818;0,005;0,011;
7134;0,073;0,029;0,002;0,011;0,876;0,005;0,005;
7253;0,124;0,042;0,003;0,044;0,775;0,005;0,007;
7382;0,207;0,269;0,007;0,030;0,448;0,018;0,020;
7498;0,127;0,404;0,003;0,016;0,427;0,015;0,009;
7755;0,122;0,044;0,004;0,027;0,787;0,006;0,009;
7835;0,130;0,073;0,003;0,026;0,749;0,012;0,008;
7922;0,107;0,078;0,004;0,020;0,775;0,010;0,006;
8034;0,194;0,428;0,007;0,025;0,304;0,016;0,025;
8171;0,167;0,126;0,007;0,032;0,639;0,014;0,016;
8308;0,140;0,081;0,004;0,024;0,732;0,010;0,008;
8459;0,147;0,057;0,005;0,027;0,747;0,008;0,009;
8548;0,191;0,140;0,006;0,062;0,573;0,014;0,014;
8687;0,162;0,335;0,004;0,063;0,409;0,013;0,013;
8815;0,150;0,189;0,005;0,052;0,580;0,012;0,012;
8952;0,193;0,406;0,006;0,062;0,304;0,014;0,016;
9086;0,185;0,184;0,005;0,051;0,545;0,016;0,013;
9199;0,189;0,210;0,009;0,063;0,490;0,016;0,022;
9329;0,165;0,458;0,004;0,046;0,299;0,013;0,016;
9466;0,106;0,135;0,003;0,044;0,696;0,011;0,006;
9595;0,233;0,408;0,004;0,072;0,248;0,017;0,018;
9753;0,106;0,726;0,001;0,043;0,104;0,012;0,009;
9852;0,082;0,825;0,002;0,036;0,019;0,010;0,026;
9983;0,086;0,830;0,001;0,016;0,025;0,010;0,031;
10109;0,103;0,754;0,002;0,025;0,085;0,011;0,021;
10239;0,149;0,245;0,008;0,037;0,511;0,018;0,032;
10369;0,191;0,621;0,003;0,040;0,100;0,012;0,033;
10531;0,082;0,725;0,001;0,010;0,159;0,012;0,011;
10777;0,070;0,091;0,002;0,026;0,797;0,008;0,006;
10875;0,070;0,291;0,001;0,024;0,598;0,011;0,004;
10968;0,056;0,782;0,001;0,007;0,137;0,009;0,009;
11070;0,067;0,249;0,001;0,014;0,655;0,010;0,004;
