11;165;303
57;194;327
104;168;337
162;156;370
208;111;354
253;83;331
298;69;299
342;101;291
386;75;304
432;84;296
476;51;269
523;226;247
572;365;207
627;529;198
669;622;218
709;694;243
755;661;273
798;575;259
840;615;295
883;598;334
924;550;401
969;369;520
1011;265;537
1066;173;556
1110;188;521
1151;71;603
1195;-165;665
1241;-339;662
1285;-294;672
1331;-91;622
1378;-148;615
1421;-194;604
1463;-355;592
1515;-291;604
1557;-462;570
1602;-556;566
1646;-659;595
1691;-636;594
1741;-377;605
1800;-861;408
1850;-893;112
1895;-1171;-223
1940;-710;-228
1997;-653;-26
2041;-566;170
2085;-484;218
2132;-335;208
2174;-14;211
2220;322;224
2263;526;190
2307;545;224
2348;467;189
2393;487;182
2445;471;192
2494;529;211
2550;572;274
2608;636;272
2662;663;320
2706;635;341
2752;612;374
2794;586;363
2839;539;324
2887;410;298
2943;307;289
2990;169;282
3034;205;306
3079;352;328
3126;329;425
3169;45;485
3215;-287;547
3261;-431;571
3305;-401;603
3355;-431;587
3409;-411;556
3454;-348;473
3499;-307;429
3541;-323;340
3583;-328;329
3630;-388;323
3675;-289;360
3724;-285;386
3771;71;441
3815;294;414
3869;560;377
3916;431;337
3961;444;346
4007;371;427
4053;359;468
4099;234;576
4143;168;570
4187;154;585
4234;88;542
4276;82;524
4329;-42;515
4371;-75;504
4416;-152;503
4458;-127;575
4509;-68;570
4552;190;563
4593;322;476
4636;436;460
4678;350;445
4725;570;392
4777;595;371
4823;638;334
4868;528;366
4918;527;362
4966;562;362
5010;627;305
5054;845;296
5099;826;272
5146;692;329
5190;285;414
5247;39;572
5291;-208;644
5337;-255;637
5380;-263;602
5424;-286;549
5466;-150;523
5510;2;484
5559;236;490
5607;225;470
5657;190;481
5724;149;465
5803;225;488
5871;246;455
5936;377;448
5983;288;424
6026;277;411
6069;286;434
6114;279;452
6158;367;508
6203;308;489
6260;337;460
6304;266;411
6350;-56;473
6393;-338;530
6435;-432;625
6478;-443;670
6524;-341;666
6578;-513;669
6631;-524;606
6677;-644;657
6734;-598;651
6782;-229;631
6827;146;520
6870;385;460
6915;396;491
6958;369;532
