91;689;2986
174;742;3481
284;925;3059
385;525;1011
482;471;853
608;395;1087
733;444;1260
1064;517;1443
1409;548;1605
1522;446;1560
1611;369;1347
1720;300;1137
1850;297;1108
1934;312;1236
2079;421;1192
2203;422;1354
2334;387;1551
2479;350;1757
2641;458;1622
2739;493;1631
2882;557;1578
3005;527;1875
3192;513;1872
3330;581;1569
3443;551;1521
3548;567;1458
4212;462;1629
4332;543;1455
4475;457;1473
4592;464;1428
4696;419;1392
4792;487;1470
4869;492;1617
5057;566;1821
5140;601;1636
5263;643;1625
5439;605;1784
5552;676;1920
5739;678;2090
5855;641;2051
5955;487;2180
6163;240;2150
6325;79;1870
6438;87;1565
6551;206;1252
6646;351;944
6743;355;897
6877;365;934
7147;419;857
7258;466;737
7374;514;532
7510;482;643
7667;486;702
7779;497;743
7881;441;731
7978;410;633
8085;377;765
8283;362;780
8458;376;914
8554;425;1104
8670;762;1442
8802;1169;1869
8966;1470;1878
