Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
katrina-kaif-panasonic-ad-1;;0;;1;1;1;1;0;;76;0.92;160.74;67.06;160.75;68.73;0.53;0.47;0.95;0.05;;5
katrina-kaif-panasonic-ad-1_corrected;;0;;1;1;0;0;0;;76;0.97;148.54;43.68;148.54;43.73;0.71;0.29;0.95;0.05;;5
Whirlpool-Print_Fridge_Ads;;0;;1;1;0;0;0;;73;0.93;170.37;50.44;170.70;50.50;0.25;0.75;1.00;0.00;;5
Whirlpool-Print_Fridge_Ads_corrected;;0;;1;1;0;0;0;;73;1.00;152.95;26.91;153.33;27.19;0.49;0.51;1.00;0.00;;5
LG-Lifes-more-convenient;;0;;1;1;1;1;0;;73;0.95;326.30;334.50;330.16;334.71;0.34;0.66;0.97;0.03;;5
LG-Lifes-more-convenient_corrected;;0;;1;1;0;0;0;;73;0.97;396.22;198.47;396.48;206.93;0.60;0.40;0.97;0.03;;5
