56;-262;636
111;-191;575
170;-195;615
233;-174;598
312;124;579
376;374;553
439;661;489
535;533;448
590;674;444
650;864;521
729;1723;504
794;2199;374
882;2121;314
943;1435;336
1001;844;486
1080;986;421
1143;688;444
1224;734;370
1288;896;374
1352;963;294
1432;1863;65
1497;1434;68
1562;754;233
1640;141;428
1707;111;383
1769;327;355
1858;231;294
1932;44;265
1992;1372;34
2055;2932;-263
2120;3686;-59
2200;2212;193
2264;2507;102
2328;1615;71
2408;3852;-641
2480;1636;-180
2555;1275;111
2632;584;382
2687;1015;402
2760;1883;254
2840;1928;384
2898;1332;588
2968;1192;686
3031;1414;679
3114;1949;625
3177;1867;628
3241;1384;660
3338;1109;669
3394;687;686
3450;780;674
3533;403;704
3604;577;715
3683;556;712
3752;1032;693
3817;1642;590
3904;2117;517
3975;2089;484
4062;1601;533
4129;1987;507
4195;2349;421
4258;2629;414
4322;1893;446
4392;1684;509
4459;2051;439
4526;2269;444
4596;2578;357
4664;2126;403
4756;2267;411
4829;2121;459
5373;1832;534
5430;1352;607
5489;2045;449
5563;2704;309
5625;4357;-78
5690;3182;151
5773;2975;35
5843;2463;103
5934;2239;38
5991;1542;207
6045;1548;160
6120;1595;227
6185;2083;130
6249;1954;228
6330;1976;346
6396;2486;354
6474;3100;306
6540;3147;274
6619;2174;459
6681;1392;626
6745;849;695
6811;628;721
6899;431;743
6956;350;773
7033;197;771
7097;163;761
7165;575;667
7241;1168;615
7322;1230;615
7381;624;716
7451;396;746
7515;376;720
7593;579;690
7656;812;649
7719;880;621
7801;1110;544
7875;1092;466
7937;1960;225
8027;1973;220
8082;2572;212
8154;1332;584
8217;1371;651
8282;1034;714
8362;1291;697
8425;1175;715
8489;1346;717
8568;1059;735
8633;1169;728
8731;807;757
8791;943;741
8857;850;742
8925;889;729
8986;945;721
9049;882;715
9127;1009;679
9192;1133;646
9273;1243;619
9336;1336;618
9415;855;631
9481;719;580
9547;401;529
9609;1020;402
9690;748;470
9755;707;476
9842;113;590
9901;275;495
10420;554;541
