Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
keyvisuals_01_de;;0;;0;0;0;0;0;;1;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;;0
keyvisuals_01_de_corrected;;0;;0;0;0;0;0;;1;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;;0
keyvisuals_02_de;;1;;1;1;1;1;1;;36;0,86;285,48;353,83;340,08;362,37;0,58;0,42;0,19;0,81;;10
keyvisuals_02_de_corrected;;1;;1;1;1;1;1;;36;0,69;368,96;557,45;429,65;567,75;0,61;0,39;0,19;0,81;;10
keyvisuals_03_de;;1;;1;1;1;1;1;;76;0,95;259,08;183,33;282,28;187,39;0,36;0,64;0,55;0,45;;10
keyvisuals_03_de_corrected;;1;;1;1;1;1;1;;76;0,72;342,80;294,09;355,29;300,58;0,30;0,70;0,59;0,41;;10
DE_Video_cz;;1;;1;1;1;1;1;;101;0,96;215,85;206,16;215,85;206,22;0,82;0,18;0,30;0,70;;16
DE_Video_cz_corrected;;1;;1;1;1;1;1;;101;0,91;299,68;316,01;299,98;316,09;0,64;0,36;0,38;0,62;;16
