Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
keyvisuals_01_de;;1;;1;1;1;1;1;;146;0,99;215,79;142,86;219,83;145,19;0,79;0,21;0,63;0,37;;10
keyvisuals_01_de_corrected;;1;;1;1;1;1;1;;146;1,00;264,28;193,07;274,16;201,71;0,75;0,25;0,64;0,36;;10
keyvisuals_02_de;;1;;1;1;1;1;1;;151;0,99;211,64;141,93;213,42;144,74;0,48;0,52;0,77;0,23;;10
keyvisuals_02_de_corrected;;1;;1;1;1;1;1;;151;0,81;261,80;211,17;263,79;215,43;0,36;0,64;0,81;0,19;;10
keyvisuals_03_de;;1;;1;1;1;1;1;;153;0,97;229,87;133,51;235,27;133,99;0,43;0,57;0,71;0,29;;10
keyvisuals_03_de_corrected;;1;;1;1;1;1;1;;153;0,93;262,17;215,38;264,94;218,52;0,28;0,72;0,77;0,23;;10
DE_Video_cz;;1;;1;1;1;1;1;;167;0,98;200,25;180,74;200,97;180,84;0,88;0,12;0,53;0,47;;15
DE_Video_cz_corrected;;1;;1;1;1;1;1;;167;0,95;225,28;273,00;225,41;273,45;0,54;0,46;0,60;0,40;;15
