122;0,554;0,010;0,034;0,367;0,004;0,007;0,023;
166;0,287;0,010;0,022;0,657;0,004;0,006;0,014;
209;0,804;0,015;0,046;0,107;0,003;0,006;0,019;
270;0,668;0,008;0,040;0,258;0,007;0,004;0,014;
316;0,814;0,006;0,076;0,071;0,002;0,004;0,027;
358;0,528;0,011;0,034;0,382;0,007;0,005;0,034;
422;0,355;0,006;0,044;0,561;0,006;0,005;0,024;
470;0,513;0,012;0,060;0,348;0,004;0,014;0,049;
530;0,482;0,008;0,026;0,446;0,014;0,007;0,017;
585;0,805;0,009;0,044;0,102;0,008;0,004;0,028;
632;0,201;0,005;0,024;0,759;0,003;0,001;0,007;
699;0,086;0,002;0,004;0,902;0,004;0,001;0,002;
755;0,353;0,007;0,033;0,576;0,010;0,005;0,016;
804;0,067;0,008;0,008;0,900;0,006;0,006;0,005;
845;0,528;0,008;0,027;0,427;0,003;0,001;0,004;
899;0,711;0,010;0,034;0,212;0,020;0,004;0,010;
958;0,637;0,009;0,031;0,291;0,020;0,002;0,010;
1000;0,854;0,010;0,046;0,039;0,006;0,005;0,040;
1058;0,753;0,009;0,065;0,105;0,005;0,006;0,057;
1106;0,427;0,018;0,018;0,526;0,005;0,002;0,004;
1147;0,456;0,013;0,048;0,436;0,004;0,007;0,036;
1203;0,532;0,012;0,055;0,366;0,003;0,004;0,028;
1274;0,827;0,007;0,078;0,033;0,002;0,009;0,044;
1316;0,693;0,010;0,080;0,148;0,002;0,006;0,061;
1385;0,711;0,007;0,050;0,181;0,006;0,004;0,041;
1433;0,701;0,011;0,072;0,144;0,002;0,009;0,061;
1494;0,477;0,014;0,027;0,463;0,004;0,004;0,010;
1556;0,104;0,012;0,007;0,867;0,004;0,003;0,003;
1603;0,299;0,006;0,030;0,648;0,004;0,002;0,010;
1643;0,242;0,015;0,010;0,721;0,007;0,002;0,003;
1702;0,321;0,028;0,014;0,598;0,028;0,005;0,007;
1750;0,316;0,013;0,020;0,637;0,003;0,003;0,008;
1791;0,359;0,007;0,079;0,495;0,005;0,005;0,051;
1849;0,060;0,002;0,008;0,926;0,002;0,000;0,002;
1896;0,729;0,013;0,061;0,163;0,004;0,006;0,024;
1965;0,391;0,013;0,016;0,568;0,005;0,002;0,004;
2031;0,523;0,010;0,089;0,351;0,004;0,004;0,020;
2079;0,603;0,008;0,028;0,346;0,005;0,003;0,008;
2120;0,634;0,010;0,055;0,286;0,003;0,002;0,010;
2175;0,806;0,005;0,072;0,104;0,004;0,001;0,008;
2223;0,777;0,007;0,050;0,129;0,006;0,006;0,024;
2266;0,665;0,009;0,040;0,269;0,005;0,003;0,009;
2322;0,788;0,008;0,046;0,142;0,007;0,001;0,009;
2370;0,897;0,008;0,047;0,026;0,005;0,002;0,017;
2434;0,576;0,010;0,040;0,350;0,006;0,002;0,016;
2490;0,664;0,018;0,040;0,231;0,022;0,005;0,020;
2546;0,391;0,010;0,018;0,540;0,032;0,002;0,007;
2587;0,428;0,008;0,039;0,514;0,003;0,002;0,007;
2642;0,653;0,010;0,038;0,256;0,007;0,007;0,029;
2724;0,708;0,009;0,068;0,107;0,004;0,011;0,093;
2766;0,767;0,010;0,056;0,125;0,009;0,006;0,027;
2822;0,592;0,011;0,029;0,339;0,007;0,007;0,016;
2870;0,465;0,009;0,025;0,481;0,010;0,002;0,009;
2927;0,821;0,009;0,064;0,031;0,004;0,007;0,065;
2987;0,491;0,027;0,016;0,447;0,009;0,003;0,007;
3038;0,390;0,012;0,014;0,543;0,028;0,003;0,009;
3087;0,488;0,012;0,027;0,435;0,019;0,005;0,014;
3142;0,358;0,009;0,026;0,552;0,010;0,011;0,033;
3190;0,536;0,013;0,081;0,157;0,013;0,031;0,171;
3237;0,293;0,004;0,020;0,663;0,010;0,002;0,009;
3292;0,386;0,010;0,061;0,487;0,006;0,018;0,033;
3341;0,652;0,008;0,083;0,232;0,003;0,003;0,020;
3401;0,397;0,010;0,030;0,543;0,006;0,003;0,011;
3459;0,264;0,007;0,018;0,700;0,004;0,002;0,005;
3509;0,509;0,008;0,096;0,367;0,004;0,002;0,015;
3550;0,308;0,008;0,091;0,570;0,003;0,004;0,016;
3614;0,495;0,010;0,019;0,457;0,008;0,002;0,008;
3662;0,493;0,017;0,022;0,441;0,009;0,005;0,013;
3714;0,308;0,006;0,042;0,621;0,005;0,003;0,016;
3771;0,143;0,013;0,019;0,791;0,011;0,008;0,015;
3819;0,445;0,013;0,041;0,461;0,008;0,009;0,024;
3861;0,597;0,011;0,029;0,319;0,018;0,010;0,016;
3918;0,528;0,012;0,058;0,384;0,002;0,005;0,011;
3967;0,419;0,009;0,023;0,512;0,023;0,003;0,011;
4008;0,486;0,006;0,033;0,459;0,005;0,001;0,010;
4064;0,169;0,005;0,043;0,769;0,001;0,002;0,011;
4123;0,515;0,009;0,054;0,396;0,003;0,004;0,018;
4186;0,155;0,006;0,014;0,813;0,003;0,002;0,007;
4249;0,328;0,011;0,016;0,619;0,018;0,003;0,006;
4298;0,270;0,010;0,015;0,693;0,004;0,002;0,005;
4340;0,122;0,004;0,051;0,803;0,002;0,003;0,014;
4395;0,046;0,008;0,006;0,934;0,002;0,002;0,003;
4443;0,156;0,013;0,011;0,811;0,004;0,002;0,003;
4488;0,383;0,007;0,046;0,549;0,003;0,002;0,010;
4543;0,237;0,007;0,038;0,702;0,002;0,005;0,009;
4590;0,137;0,010;0,011;0,812;0,022;0,003;0,004;
4642;0,302;0,006;0,035;0,640;0,004;0,002;0,011;
4699;0,285;0,018;0,012;0,658;0,019;0,003;0,006;
4748;0,513;0,013;0,113;0,301;0,003;0,017;0,040;
4791;0,246;0,004;0,035;0,697;0,004;0,002;0,012;
4861;0,137;0,004;0,010;0,835;0,008;0,002;0,005;
4910;0,595;0,009;0,055;0,280;0,009;0,007;0,044;
4954;0,567;0,013;0,079;0,272;0,004;0,015;0,050;
5011;0,296;0,017;0,023;0,632;0,006;0,010;0,016;
5060;0,577;0,012;0,019;0,378;0,008;0,001;0,006;
5103;0,598;0,013;0,141;0,193;0,004;0,009;0,042;
5168;0,537;0,011;0,070;0,330;0,003;0,007;0,042;
5218;0,474;0,007;0,040;0,454;0,003;0,002;0,020;
5261;0,559;0,008;0,061;0,318;0,005;0,006;0,043;
5317;0,331;0,012;0,019;0,619;0,005;0,003;0,011;
5367;0,145;0,007;0,011;0,819;0,007;0,003;0,008;
5409;0,162;0,006;0,014;0,809;0,002;0,002;0,004;
5473;0,504;0,013;0,044;0,420;0,002;0,004;0,013;
5523;0,629;0,006;0,121;0,165;0,004;0,005;0,070;
5572;0,832;0,016;0,044;0,082;0,005;0,004;0,017;
5628;0,361;0,008;0,031;0,569;0,005;0,003;0,023;
5684;0,575;0,009;0,087;0,302;0,002;0,003;0,022;
5727;0,607;0,012;0,075;0,214;0,004;0,012;0,076;
