Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
keyvisuals_03_de;;1;;1;1;1;1;1;;97;0,95;151,80;145,47;154,73;145,55;0,30;0,70;0,13;0,87;;10
keyvisuals_03_de_corrected;;0;;1;0;1;1;1;;97;0,45;8959,51;6391,72;9034,40;6425,91;0,80;0,20;0,81;0,19;;10
DE_Video_cz;;0;;1;1;0;0;0;;113;0,97;160,13;128,49;160,79;128,51;0,25;0,75;0,01;0,99;;15
DE_Video_cz_corrected;;0;;1;0;1;1;0;;113;0,31;59578,39;2117,83;59864,63;2130,49;0,92;0,08;0,89;0,11;;15
